TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3149026,-20.0,124627.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,127.0,,,,,,,,New,NotFound,,chrome 56.0,,,,F,F,T,T,desktop,Windows
3273877,-20.0,533886.0,,,30.0,-27.0,,,,,100.0,NotFound,33.0,,Unknown,,166.0,15.0,223.0,214.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3003722,-5.0,67287.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,633.0,439.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3088121,-10.0,210718.0,,,1.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,563.0,,,,,,,,New,NotFound,,firefox,,,,F,F,T,T,desktop,rv:57.0
3076020,-5.0,358088.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,13.0,492.0,153.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3023181,-5.0,79973.0,,,0.0,0.0,,,0.0,0.0,92.55999755859376,NotFound,52.0,-480.0,New,NotFound,166.0,,341.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,2560x1440,match_status:2,T,F,T,F,desktop,Windows
3397808,-95.0,504180.0,,,-9.0,-26.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,15.0,567.0,507.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,Moto Z2 Play Build/NPSS26.118-19-14
3128426,0.0,482411.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,574.0,417.0,,,,,,,,New,NotFound,,chrome 60.0 for android,,,,F,F,T,T,mobile,HUAWEI Y625-U13 Build/HUAWEIY625-U13
3179211,-5.0,21511.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,215.0,368.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3430466,0.0,75830.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,41.0,-300.0,Found,Found,166.0,,529.0,549.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
3093403,-5.0,113674.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,312.0,600.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,F,mobile,iOS Device
3161484,-5.0,573162.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,417.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3367229,-5.0,30972.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,15.0,100.0,391.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,2560x1600,match_status:2,T,F,F,F,desktop,MacOS
3464866,-5.0,439673.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,427.0,325.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-P550 Build/NMF26X
3233011,-5.0,87787.0,0.0,0.0,3.0,-100.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,13.0,266.0,507.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-G955F Build/NRD90M
3040008,-5.0,98685.0,0.0,0.0,5.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,325.0,611.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3464251,-20.0,375216.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,225.0,,266.0,612.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3306287,-5.0,253847.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,401.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,
3100588,-5.0,143731.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,161.0,107.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3027506,0.0,148445.0,2.0,0.0,3.0,-8.0,,,2.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,13.0,410.0,100.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
3452279,-5.0,41815.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,139.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,3001x2000,match_status:2,T,F,T,T,desktop,Windows
3399797,-5.0,54070.0,0.0,0.0,1.0,0.0,,,2.0,0.0,100.0,Found,64.0,-300.0,Found,Found,166.0,,215.0,277.0,,,,,,,,Found,Found,iOS 11.2.6,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3455515,-5.0,142329.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,621.0,186.0,,,,,,,,New,NotFound,Windows 7,chrome 65.0,24.0,1920x1200,match_status:2,T,F,T,F,desktop,Windows
3128368,-5.0,191497.0,,,-3.0,-24.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,20.0,417.0,507.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,mobile,LG-D693n Build/LRX22G
3270751,0.0,80645.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,312.0,222.0,,,,,,,,New,NotFound,iOS 11.2.5,mobile safari generic,32.0,2001x1125,match_status:1,T,F,T,T,mobile,iOS Device
3422419,-5.0,70807.0,,,3.0,-5.0,,,0.0,0.0,94.0500030517578,NotFound,52.0,-420.0,New,NotFound,166.0,12.0,410.0,266.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3273075,0.0,139281.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,633.0,222.0,,,,,,,,Found,Found,Windows 8.1,Microsoft/Windows,24.0,1366x768,match_status:2,T,T,T,T,mobile,Trident/7.0
3371892,-10.0,353605.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 59.0,,,,F,F,T,F,desktop,
3276554,-5.0,69490.0,0.0,0.0,1.0,-4.0,,,2.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,12.0,256.0,472.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3074487,-5.0,169434.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,454.0,222.0,,,,,,,,New,NotFound,Windows 7,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3217042,-5.0,161677.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,607.0,561.0,,,,,,,,New,NotFound,,chrome generic for android,,,,F,F,T,F,mobile,MotoG3 Build/MPIS24.65-33.1-2-16
3081719,-5.0,268834.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-420.0,New,NotFound,166.0,15.0,529.0,214.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,F,mobile,iOS Device
3057614,0.0,81793.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,399.0,144.0,,,,,,,,Found,Found,Windows 8.1,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
3531512,-20.0,182680.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,samsung browser 7.0,,,,F,F,T,F,mobile,SAMSUNG SM-G950F Build/R16NW
3246363,-5.0,56394.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3344459,-5.0,160543.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3263498,-5.0,114774.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-420.0,New,NotFound,166.0,,193.0,266.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1280x1024,match_status:2,T,F,T,F,desktop,Windows
3471063,-5.0,103928.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,,542.0,277.0,,,,,,,,New,NotFound,iOS 10.1.1,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3129240,-40.0,103020.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,100.0,,332.0,314.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,FRD-L14 Build/HUAWEIFRD-L14
3424043,-5.0,200785.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,60.0,Found,Found,195.0,,489.0,400.0,,,,,,,,Found,Found,,ie 11.0 for tablet,,,,F,T,T,F,desktop,Trident/7.0
3145028,-5.0,179168.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,chrome 50.0 for android,,,,F,F,T,F,mobile,SM-J500M Build/MMB29M
3118943,-15.0,141976.0,,,12.0,-28.0,,,,,100.0,NotFound,35.0,,New,NotFound,225.0,12.0,417.0,561.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,LG-X165g Build/LRX21M
3061757,-45.0,262556.0,,,12.0,-28.0,10.0,-24.0,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,12.0,317.0,333.0,252.0,14.0,IP_PROXY:TRANSPARENT,15.0,321.0,194.0,Found,New,NotFound,Android 6.0.1,chrome 61.0 for android,32.0,1920x1080,match_status:2,T,F,T,F,mobile,SAMSUNG-SM-G900A Build/MMB29M
3326939,-5.0,231.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,542.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 64.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3073058,-5.0,86434.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,100.0,368.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
3319591,-5.0,59443.0,,,0.0,-1.0,,,,,100.0,NotFound,33.0,-420.0,New,NotFound,166.0,,492.0,324.0,,,,,,,,New,NotFound,Android 7.1.1,chrome 64.0 for android,24.0,,match_status:2,T,F,T,F,mobile,SM-N950U Build/NMF26X
3218668,-5.0,52101.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,542.0,333.0,,,,,,,,New,NotFound,Mac OS X 10_7_5,chrome 49.0,24.0,1280x800,match_status:2,T,F,T,F,desktop,MacOS
3087230,-10.0,351911.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-480.0,Found,Found,166.0,,548.0,222.0,,,,,,,,Found,Found,iOS 11.2.1,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,F,mobile,iOS Device
3067227,-5.0,27146.0,,,4.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,352.0,500.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3376617,-5.0,132320.0,,,0.0,0.0,,,,,100.0,NotFound,19.0,-300.0,New,NotFound,166.0,13.0,638.0,533.0,,,,,,,,New,NotFound,iOS 11.2.6,chrome 65.0 for ios,32.0,2048x1536,match_status:2,T,F,T,F,mobile,iOS Device
3006113,-5.0,310303.0,,,23.0,0.0,,,0.0,0.0,95.18000030517578,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,365.0,489.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3485744,-25.0,61319.0,0.0,0.0,1.0,-32.0,28.0,-45.0,0.0,0.0,100.0,NotFound,64.0,-300.0,Found,Found,166.0,12.0,317.0,333.0,252.0,14.0,IP_PROXY:TRANSPARENT,15.0,321.0,119.0,Found,Found,Found,Android 7.0,chrome generic for android,24.0,1280x720,match_status:2,T,F,T,F,mobile,SAMSUNG-SM-J327A Build/NRD90M
3096437,0.0,71845.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,41.0,-360.0,Found,Found,166.0,12.0,312.0,214.0,,,,,,,,Found,Found,Mac OS X 10_13_2,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
3006838,-5.0,90900.0,0.0,0.0,1.0,-7.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3075612,-5.0,82008.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,100.0,535.0,,,,,,,,New,NotFound,Windows 7,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,Windows
3107453,-5.0,44191.0,0.0,0.0,0.0,-4.0,,,0.0,0.0,100.0,Found,24.0,-480.0,Found,Found,166.0,,492.0,177.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
3134488,-10.0,103635.0,,,1.0,-6.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,410.0,401.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3118978,-5.0,16660.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,390.0,549.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3465913,-20.0,185074.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Moto G (5) Build/NPP25.137-93
3096577,-20.0,313158.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,610.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3040055,-5.0,34017.0,,,21.0,-34.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,122.0,535.0,,,,,,,,New,NotFound,iOS 11.1.1,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3194032,-5.0,180195.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3560347,-5.0,441853.0,,,0.0,-1.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,15.0,266.0,325.0,,,,,,,,New,NotFound,,chrome 66.0,,,,F,F,T,F,desktop,Windows
3186028,-10.0,194456.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,417.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,ASUS_X015D Build/NRD90M
3090614,-5.0,72922.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,621.0,611.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3049184,-5.0,57491.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 56.0,,,,F,F,T,T,desktop,Windows
3074721,-5.0,203318.0,,,0.0,-5.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,100.0,489.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3107253,-5.0,34304.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-420.0,Found,Found,166.0,,397.0,600.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
3267872,-20.0,277988.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,F,mobile,SM-J700M Build/MMB29K
3560553,-5.0,140571.0,,,8.0,0.0,,,,,100.0,NotFound,27.0,-360.0,New,NotFound,166.0,15.0,352.0,214.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,2436x1125,match_status:2,T,F,F,F,mobile,iOS Device
3091101,-5.0,117859.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,533.0,533.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1136x640,match_status:1,T,F,F,F,mobile,iOS Device
3130109,-5.0,69520.0,,,29.0,-31.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,13.0,410.0,333.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3115639,-5.0,138289.0,0.0,0.0,2.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,T,T,desktop,rv:11.0
3415297,-5.0,303880.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,312.0,222.0,,,,,,,,Found,Found,Windows 7,chrome 65.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
2997439,-5.0,210647.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3031997,0.0,95343.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,237.0,497.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-G610M Build/MMB29K
3447853,-45.0,261887.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,266.0,595.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,ALE-L23 Build/HuaweiALE-L23
3499837,-5.0,94614.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,
3192805,-20.0,250954.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,457.0,561.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,F,desktop,Windows
3405439,-5.0,6922.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,542.0,600.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Windows
3103625,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3402899,-5.0,121718.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,144.0,549.0,,,,,,,,Found,Found,Windows 8.1,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3178051,-5.0,24271.0,0.0,0.0,5.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,12.0,542.0,107.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3548822,-5.0,219613.0,,,-4.0,-29.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,15.0,266.0,563.0,,,,,,,,New,NotFound,,chrome 66.0 for android,,,,F,F,T,F,mobile,SM-G950F Build/R16NW
3075901,-5.0,120811.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,583.0,368.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Trident/7.0
3353230,-5.0,91322.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,edge 16.0,,,,F,T,T,F,desktop,Windows
3153258,-5.0,7184.0,,,6.0,-43.0,16.0,-48.0,,,100.0,NotFound,55.0,-300.0,New,NotFound,166.0,13.0,122.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,169.0,Found,New,NotFound,Android,chrome 60.0,32.0,855x480,match_status:2,T,F,T,T,mobile,
3182388,-5.0,258736.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3095679,0.0,48252.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,529.0,600.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,1600x900,match_status:2,T,T,T,T,desktop,Trident/7.0
3059271,-5.0,200107.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,312.0,611.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,,match_status:2,T,F,T,T,desktop,Trident/7.0
3276000,-5.0,290958.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,225.0,15.0,266.0,305.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3387850,-5.0,347415.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,566.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3074306,-5.0,176212.0,,,-3.0,-21.0,,,,,100.0,NotFound,25.0,,New,NotFound,225.0,13.0,414.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SAMSUNG-SM-J320A Build/MMB29K
3101236,-15.0,245226.0,,,0.0,0.0,,,,,100.0,NotFound,35.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-A300H Build/LRX22G
3543958,-25.0,150466.0,-4.0,-4.0,0.0,0.0,,,-4.0,-4.0,100.0,NotFound,27.0,,Found,Found,225.0,,153.0,563.0,,,,,,,,Found,Found,,samsung browser 6.4,,,,F,F,T,F,mobile,SAMSUNG
3493990,-5.0,105256.0,,,0.0,0.0,,,,,100.0,Found,64.0,-300.0,New,NotFound,166.0,,100.0,107.0,,,,,,,,New,NotFound,Mac OS X 10_13_4,safari generic,24.0,4096x2304,match_status:2,T,F,F,F,desktop,MacOS
3549652,-10.0,758.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3125842,-20.0,74729.0,,,-4.0,-13.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,345.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3033924,0.0,429362.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,mobile safari generic,,,,F,F,T,T,mobile,
3038668,-5.0,173943.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,549.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3304609,-5.0,240800.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
3139973,-5.0,79304.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,215.0,100.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,2560x1440,match_status:2,T,F,T,F,desktop,Windows
3134028,-35.0,155263.0,,,1.0,-1.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,176.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,T,mobile,
3452106,-5.0,154150.0,,,3.0,0.0,,,,,100.0,NotFound,64.0,-360.0,New,NotFound,166.0,15.0,222.0,146.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,1136x640,match_status:1,T,F,F,F,mobile,iOS Device
3547793,-10.0,1167.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3345067,-5.0,215901.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,122.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,F3113 Build/33.3.A.1.97
3021133,-5.0,98408.0,0.0,0.0,4.0,-2.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,15.0,351.0,597.0,,,,,,,,Found,Found,iOS 11.1.0,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3074317,-5.0,27565.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-360.0,Found,Found,166.0,,621.0,611.0,,,,,,,,Found,Found,iOS 11.2.1,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,T,F,mobile,iOS Device
