TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9
3385169,0,10026272,22.839,C,9633,130.0,185.0,visa,138.0,debit,,,,,hotmail.com,hotmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,0.0,,0.0,,,,0.0,,0.0,0.0,,0.0,,,,M2,,,,,
3389885,0,10173151,50.0,S,6741,583.0,150.0,visa,195.0,credit,330.0,87.0,,25.0,,hotmail.com,3.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,35.0,3.0,326.0,307.0,4.0,,,326.0,4.0,25.70833206176757,0.7083330154418945,543.0,,,,326.0,170.0,,,,,,,,,
3545749,0,14783414,25.95,W,2455,321.0,150.0,visa,226.0,credit,272.0,87.0,,,aol.com,,3.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,27.0,27.0,0.0,37.0,0.0,,,,,0.0,,,,,37.0,,,,,,T,,,
3168267,0,3984950,108.5,W,5629,490.0,150.0,visa,226.0,debit,299.0,87.0,,,att.net,,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,94.0,,25.0,93.0,11.0,,,,,93.0,,,,,93.0,,,,M0,F,T,,,
3549574,0,14914299,97.95,W,13273,555.0,150.0,visa,226.0,debit,384.0,87.0,7.0,,hotmail.com,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,1.0,104.0,104.0,14.0,104.0,14.0,,,,,104.0,96.0,,,,104.0,T,T,T,,,T,,,
3207610,0,5180423,55.0,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,0.0,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,24.0,24.0,9.0,24.0,9.0,,,,,24.0,0.0,,,,24.0,T,T,F,M0,F,F,T,T,T
3183356,0,4411744,57.95,W,7919,194.0,150.0,mastercard,202.0,debit,498.0,87.0,5.0,,gmail.com,,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,12.0,1.0,136.0,136.0,14.0,14.0,14.0,,,,,29.0,136.0,,,,29.0,T,T,F,,,F,T,F,T
3023459,0,903586,150.0,H,17321,111.0,150.0,visa,226.0,debit,472.0,87.0,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
3256507,0,6541957,171.0,W,6019,583.0,150.0,visa,226.0,credit,325.0,87.0,19.0,,aol.com,,3.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,109.0,3.0,557.0,557.0,1.0,557.0,1.0,,,,,557.0,390.0,,,,557.0,T,F,F,M0,T,T,,,
3131764,0,2991085,149.95,W,15989,,150.0,visa,166.0,debit,177.0,87.0,,,,,12.0,7.0,0.0,0.0,7.0,5.0,0.0,0.0,4.0,0.0,3.0,0.0,44.0,11.0,245.0,245.0,120.0,,,,,,,513.0,,,,,513.0,,,,,,F,,,
3034881,0,1130128,48.95,W,10112,360.0,150.0,visa,166.0,debit,184.0,87.0,,,gmail.com,,7.0,9.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,0.0,6.0,0.0,10.0,4.0,407.0,407.0,28.0,406.0,28.0,,,,,0.0,,,,,0.0,,,,,,F,,,
3386324,0,10080388,97.0,W,7919,194.0,150.0,mastercard,166.0,debit,325.0,87.0,8.0,,,,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0,3.0,205.0,205.0,18.0,,,,,,,418.0,418.0,,,,418.0,T,T,T,M1,F,T,,,
3410147,0,10708272,30.74,C,15885,545.0,185.0,visa,138.0,debit,,,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,M2,,,,,
3392508,0,10250812,34.0,W,5272,532.0,150.0,mastercard,224.0,debit,272.0,87.0,26.0,,,,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,9.0,2.0,133.0,133.0,1.0,,,,,,,133.0,119.0,,,,119.0,T,T,T,M0,T,,F,F,T
3336521,0,8622998,141.0,W,14290,512.0,150.0,visa,226.0,debit,485.0,87.0,5.0,,msn.com,,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,35.0,5.0,127.0,127.0,1.0,498.0,1.0,,,,,289.0,30.0,,,,498.0,T,T,F,M0,F,T,,,
3174053,0,4157178,400.0,W,6344,327.0,150.0,discover,166.0,debit,315.0,87.0,5.0,,gmail.com,,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,2.0,0.0,,,334.0,47.0,,,,,202.0,60.0,,,,57.0,T,T,T,M2,T,T,F,F,T
3017778,0,767557,35.95,W,7861,494.0,150.0,visa,226.0,credit,264.0,87.0,13.0,,gmail.com,,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,,,312.0,312.0,,,,,312.0,312.0,,,,312.0,T,T,T,,,F,F,T,T
3513321,0,13828834,55.95,W,10856,,,,,,315.0,87.0,,,gmail.com,,141.0,132.0,0.0,0.0,165.0,118.0,0.0,0.0,81.0,0.0,119.0,0.0,440.0,102.0,317.0,317.0,37.0,128.0,37.0,,,,,133.0,0.0,,,,512.0,T,F,F,,,T,F,F,F
3403105,0,10515847,226.0,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,10.0,,outlook.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,2.0,105.0,105.0,36.0,294.0,36.0,,,,,294.0,294.0,,,,294.0,T,T,T,M0,F,T,F,F,T
3004654,0,484285,117.0,W,2373,555.0,150.0,visa,226.0,debit,272.0,87.0,25.0,,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,7.0,7.0,,,,,,,7.0,7.0,,,,7.0,T,T,T,M0,T,,,,
3037718,0,1197801,112.99,W,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,7.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,M1,F,T,,,
3200585,0,4978780,610.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,,,,,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,41.0,1.0,532.0,532.0,15.0,,,,,,,532.0,,,,,532.0,,,,M0,F,F,,,
3266985,0,6816750,226.0,W,6870,143.0,150.0,visa,226.0,debit,436.0,87.0,0.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,0.0,0.0,,,,0.0,T,T,T,M0,F,T,T,T,T
3316061,0,8102463,29.0,W,8117,490.0,150.0,visa,226.0,debit,204.0,87.0,6.0,,gmail.com,,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,2.0,3.0,3.0,0.0,17.0,0.0,,,,,271.0,17.0,,,,17.0,T,T,T,M1,T,F,,,
3304838,0,7920050,103.95,W,7826,481.0,150.0,mastercard,224.0,debit,494.0,87.0,,,icloud.com,,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,,,F,F,T,T
3568444,0,15527662,65.95,W,10112,360.0,150.0,visa,166.0,debit,315.0,87.0,,,yahoo.com,,8.0,8.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,4.0,0.0,15.0,8.0,0.0,,,21.0,21.0,,,,,0.0,50.0,,,,50.0,T,F,F,,,T,F,T,T
3439620,0,11560325,20.95,W,17629,555.0,150.0,visa,195.0,debit,225.0,87.0,,,gmail.com,,5.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,16.0,5.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,,,F,F,F,F
3272481,0,6999284,107.95,W,5033,269.0,150.0,mastercard,224.0,debit,441.0,87.0,,,gmail.com,,164.0,142.0,0.0,0.0,250.0,104.0,0.0,0.0,117.0,0.0,119.0,0.0,748.0,135.0,45.0,45.0,8.0,44.0,8.0,,,,,0.0,,,,,44.0,,,,,,F,,,
3388656,0,10120540,209.95,W,6951,111.0,150.0,visa,226.0,debit,476.0,87.0,12.0,,yahoo.com,,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,,,,,,,,,549.0,,,,,,T,T,T,,,T,F,F,T
2988462,0,134046,117.0,W,3771,163.0,150.0,mastercard,224.0,debit,436.0,87.0,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,483.0,,,,,483.0,,,,M0,F,F,,,
3394969,0,10296618,159.95,W,8468,111.0,150.0,mastercard,219.0,credit,191.0,87.0,21.0,,att.net,,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,2.0,35.0,35.0,34.0,349.0,34.0,,,,,349.0,349.0,,,,349.0,T,T,T,,,F,F,F,T
3053356,0,1490035,117.0,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,7.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,M0,F,F,,,
3193688,0,4748453,107.95,W,5017,432.0,150.0,visa,226.0,debit,330.0,87.0,,,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,98.0,98.0,4.0,,,,,,,99.0,,,,,99.0,,,,,,F,,,
3318567,0,8150854,107.95,W,10493,455.0,150.0,mastercard,126.0,debit,264.0,87.0,,,,,131.0,118.0,0.0,0.0,77.0,95.0,0.0,0.0,85.0,0.0,103.0,0.0,438.0,107.0,489.0,450.0,26.0,,,,,,,438.0,,,,,489.0,,,,,,T,,,
3346214,0,8896622,209.95,W,14479,387.0,150.0,visa,226.0,credit,428.0,87.0,146.0,,yahoo.com,,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,3.0,106.0,106.0,21.0,115.0,21.0,,,,,115.0,106.0,,,,115.0,T,T,T,,,F,,,
3497311,0,13367413,365.0,W,4739,390.0,150.0,mastercard,117.0,debit,251.0,87.0,2.0,,gmail.com,,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,7.0,1.0,37.0,37.0,5.0,37.0,5.0,,,,,37.0,32.0,,,,37.0,T,T,T,M0,F,,,,
3526996,0,14238542,13.772,C,5812,408.0,185.0,mastercard,224.0,debit,,,,36.0,hotmail.com,hotmail.com,4.0,6.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,4.0,3.0,52.0,52.0,14.0,141.0,14.0,141.0,14.0,240.7916717529297,0.7916659712791443,0.0,,141.0,141.0,0.0,14.0,,,,M2,,,,,
3390908,0,10191533,57.95,W,3484,372.0,150.0,mastercard,117.0,debit,264.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,,,T,T,T,T
3314602,0,8049297,49.0,W,17526,555.0,150.0,visa,226.0,debit,299.0,87.0,,,yahoo.com,,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,0.0,,,156.0,140.0,,,,,0.0,372.0,,,,156.0,T,T,T,M0,T,F,F,F,T
3279342,0,7223315,226.0,W,13749,321.0,150.0,visa,226.0,credit,299.0,87.0,22.0,,live.com,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,3.0,3.0,296.0,3.0,,,,,0.0,3.0,,,,296.0,T,T,T,M0,F,F,F,F,T
3271765,0,6984962,324.38,W,5901,583.0,150.0,visa,226.0,credit,310.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,,,0.0,,,,M0,F,T,,,
3469469,0,12534101,55.95,W,12866,303.0,150.0,visa,226.0,debit,184.0,87.0,14.0,,anonymous.com,,96.0,87.0,0.0,0.0,99.0,72.0,0.0,0.0,61.0,0.0,67.0,0.0,410.0,81.0,0.0,,,332.0,140.0,,,,,465.0,448.0,,,,465.0,T,T,T,,,T,F,F,T
3205119,0,5092029,47.95,W,12544,321.0,150.0,visa,226.0,debit,337.0,87.0,,,yahoo.com,,2.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,18.0,2.0,162.0,162.0,15.0,162.0,15.0,,,,,139.0,,,,,162.0,,,,,,F,,,
3014983,0,697679,70.0,W,6236,194.0,150.0,mastercard,117.0,debit,181.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,23.0,23.0,4.0,22.0,10.0,,,,,22.0,,,,,22.0,,,,M1,F,T,,,
3536841,0,14514004,59.0,W,13682,127.0,150.0,mastercard,134.0,credit,251.0,87.0,18.0,,aol.com,,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,45.0,5.0,331.0,323.0,63.0,544.0,63.0,,,,,117.0,329.0,,,,544.0,T,T,T,M0,F,F,,,
3505871,0,13622437,171.0,W,9500,321.0,150.0,visa,226.0,debit,177.0,87.0,618.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0,1.0,162.0,162.0,1.0,,,,,,,162.0,162.0,,,,162.0,T,T,T,M1,F,F,F,F,F
3295674,0,7676274,270.95,W,6021,321.0,150.0,visa,226.0,credit,272.0,87.0,49.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,,,F,F,F,T
3532121,0,14394771,35.95,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,74.0,,icloud.com,,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,16.0,5.0,0.0,,,304.0,9.0,,,,,96.0,297.0,,,,304.0,T,T,T,,,F,F,F,T
3082598,0,1964726,37.079,C,16062,500.0,185.0,mastercard,137.0,credit,,,,7.0,hotmail.com,hotmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,M2,,,,,
3018560,0,777201,59.0,W,7861,494.0,150.0,visa,226.0,credit,177.0,87.0,0.0,,,,51.0,40.0,0.0,0.0,11.0,34.0,0.0,0.0,32.0,0.0,38.0,0.0,120.0,35.0,299.0,,34.0,,,,,,,0.0,332.0,,,,0.0,T,T,F,M0,F,F,T,T,T
3182687,0,4401803,112.0,W,18132,567.0,150.0,mastercard,117.0,debit,184.0,87.0,,,gmail.com,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,98.0,98.0,,,,,0.0,,,,,98.0,,,,M0,F,T,,,
3226486,0,5669609,204.97,W,16554,122.0,150.0,mastercard,166.0,debit,324.0,87.0,118.0,,aol.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,F,F,,,F,,,
3554726,0,15044299,47.95,W,9992,455.0,150.0,mastercard,126.0,debit,143.0,87.0,12.0,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,1.0,331.0,331.0,14.0,,,,,,,330.0,330.0,,,,330.0,T,T,T,,,F,F,F,T
3065761,0,1712634,50.0,H,18129,321.0,150.0,visa,226.0,debit,126.0,87.0,,,yahoo.com,anonymous.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,226.7916717529297,0.7916659712791443,,,,,,,,,,,,,,,
3376624,0,9765125,40.95,W,7815,161.0,150.0,mastercard,117.0,debit,181.0,87.0,,,gmail.com,,4.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,3.0,0.0,44.0,4.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,,,F,F,F,F
3047789,0,1378823,29.0,W,4663,490.0,150.0,visa,166.0,debit,337.0,87.0,52.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,M0,F,T,F,F,T
3248172,0,6284243,115.95,W,16560,476.0,150.0,visa,166.0,debit,299.0,87.0,,,gmail.com,,252.0,204.0,0.0,0.0,109.0,176.0,0.0,0.0,156.0,0.0,177.0,0.0,471.0,198.0,42.0,42.0,22.0,39.0,22.0,,,,,43.0,,,,,330.0,,,,,,T,,,
3413936,0,10789509,42.052,C,9026,545.0,185.0,visa,137.0,credit,,,,,hotmail.com,hotmail.com,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,267.0,267.0,176.0,267.0,176.0,267.0,176.0,,,0.0,,267.0,,,267.0,,,,M2,,,,,
3171969,0,4120109,15.0,W,10776,512.0,150.0,visa,166.0,debit,485.0,87.0,335.0,,,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,25.0,25.0,25.0,,,,,,,25.0,24.0,,,,24.0,T,T,T,M0,F,F,,,
3169885,0,4048973,57.95,W,5182,275.0,150.0,mastercard,224.0,debit,264.0,87.0,,,hotmail.com,,2.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,14.0,2.0,272.0,272.0,43.0,272.0,43.0,,,,,272.0,,,,,272.0,,,,,,F,,,
3302104,0,7849602,117.0,W,4591,215.0,150.0,visa,195.0,debit,272.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,2.0,0.0,,,,2.0,T,T,T,M1,,T,,,
3473059,0,12669520,146.0,W,6481,111.0,150.0,visa,226.0,debit,337.0,87.0,,,gmail.com,,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,42.0,2.0,35.0,35.0,6.0,311.0,6.0,,,,,311.0,,,,,311.0,,,,M0,T,F,,,
3532701,0,14406769,10.821,C,11408,555.0,185.0,visa,226.0,credit,,,,18.0,outlook.com,outlook.com,3.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,6.0,2.0,2.0,7.0,3.0,438.0,438.0,31.0,424.0,16.0,424.0,16.0,15.708333015441896,0.7083330154418945,0.0,,424.0,16.0,0.0,438.0,,,,M2,,,,,
3404971,0,10551791,54.378,C,16062,500.0,185.0,mastercard,137.0,credit,,,,,hotmail.com,hotmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,0.0,,0.0,,,,0.0,,0.0,0.0,529.0,0.0,,,,M2,,,,,
3090877,0,2068155,200.0,R,1724,583.0,150.0,visa,226.0,credit,337.0,87.0,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
3380855,0,9904475,226.0,W,7585,553.0,150.0,visa,226.0,credit,325.0,87.0,931.0,,anonymous.com,,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,30.0,4.0,135.0,135.0,2.0,501.0,501.0,,,,,501.0,16.0,,,,501.0,T,F,F,M0,T,T,F,F,F
3279495,0,7227118,59.0,W,6394,225.0,150.0,mastercard,224.0,debit,203.0,87.0,687.0,,yahoo.com,,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,2.0,0.0,,,205.0,205.0,,,,,205.0,66.0,,,,86.0,T,F,F,M1,T,F,F,F,F
3154766,0,3602639,52.95,W,5033,269.0,150.0,mastercard,224.0,debit,264.0,87.0,13.0,,yahoo.com,,121.0,96.0,0.0,0.0,143.0,86.0,0.0,0.0,76.0,0.0,80.0,0.0,455.0,95.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,,,F,F,T,T
3181710,0,4386920,117.0,W,14102,555.0,150.0,mastercard,117.0,debit,325.0,87.0,,,yahoo.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,265.0,265.0,265.0,488.0,265.0,,,,,488.0,,,,,488.0,,,,M0,F,F,,,
3452567,0,11988279,59.0,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,,,yahoo.com,,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,491.0,,,,,491.0,,,,M0,F,T,,,
3490150,0,13190087,35.95,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,15.0,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,15.0,15.0,15.0,,,,,,,88.0,56.0,,,,88.0,T,T,T,,,F,F,F,T
3218227,0,5492665,55.95,W,2803,100.0,150.0,visa,226.0,debit,264.0,87.0,,,gmail.com,,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,2.0,45.0,45.0,10.0,144.0,10.0,,,,,521.0,,,,,521.0,,,,,,F,,,
3144716,0,3281554,57.95,W,10776,512.0,150.0,visa,166.0,debit,498.0,87.0,31.0,,,,3.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.0,,,,,,,,,127.0,152.0,,,,152.0,T,T,T,,,,F,F,T
3225244,0,5616555,34.5,W,11207,361.0,150.0,visa,226.0,debit,231.0,87.0,3.0,,hotmail.com,,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,2.0,0.0,26.0,2.0,97.0,97.0,0.0,59.0,0.0,,,,,340.0,78.0,,,,340.0,T,T,T,M1,F,F,F,F,T
3205942,0,5114894,60.964,C,5595,545.0,185.0,visa,138.0,debit,,,,7.0,hotmail.com,hotmail.com,2.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.1666660010814666,0.1666660010814666,0.0,,0.0,0.0,0.0,0.0,,,,M0,,,,,
3571435,0,15625343,31.0,W,5293,321.0,150.0,visa,226.0,debit,123.0,87.0,3.0,,aol.com,,10.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,2.0,0.0,87.0,10.0,290.0,290.0,2.0,596.0,2.0,,,,,616.0,596.0,,,,616.0,T,T,T,M0,T,T,F,F,T
3043701,0,1304853,150.0,R,10486,514.0,150.0,mastercard,219.0,credit,264.0,87.0,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,2.0833330154418945,0.0833330005407333,,,,,,,,,,,,,,,
3414143,0,10792522,54.5,W,5938,111.0,150.0,visa,162.0,credit,299.0,87.0,120.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,,,,,3.0,3.0,,,,3.0,T,T,T,M0,T,F,F,F,T
3021038,0,846121,50.0,S,13052,254.0,150.0,visa,226.0,debit,325.0,87.0,,,,verizon.net,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
3429174,0,11228181,107.95,W,7826,481.0,150.0,mastercard,224.0,debit,184.0,87.0,7.0,,yahoo.com,,131.0,110.0,0.0,0.0,87.0,88.0,0.0,0.0,77.0,0.0,83.0,0.0,407.0,111.0,138.0,138.0,7.0,519.0,9.0,,,,,332.0,505.0,,,,519.0,T,T,T,,,T,F,F,F
3232343,0,5846263,141.0,W,15592,494.0,150.0,mastercard,102.0,credit,299.0,87.0,25.0,,gmail.com,,6.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,15.0,5.0,0.0,,,430.0,129.0,,,,,430.0,402.0,,,,430.0,T,T,T,M1,F,,F,F,T
3502869,0,13493061,92.95,W,8700,111.0,150.0,visa,226.0,debit,205.0,87.0,,,cox.net,,4.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,38.0,4.0,62.0,62.0,1.0,574.0,1.0,,,,,0.0,614.0,,,,634.0,T,T,T,,,,F,F,T
3437606,0,11488288,200.0,R,4781,399.0,150.0,american express,137.0,credit,512.0,87.0,,,comcast.net,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,132.95832824707028,0.9583330154418944,,,,,,,,,,,,,,,
3171486,0,4105468,108.5,W,1608,555.0,150.0,visa,226.0,debit,327.0,87.0,,,msn.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,,,,,197.0,,,,M0,F,T,,,
3214604,0,5377877,47.95,W,1444,490.0,150.0,visa,166.0,debit,264.0,87.0,,,gmail.com,,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,10.0,2.0,74.0,74.0,14.0,51.0,14.0,,,,,74.0,,,,,74.0,,,,,,T,,,
3024258,0,928824,50.0,S,1724,583.0,150.0,visa,226.0,credit,220.0,87.0,,,,gmail.com,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,854.75,0.75,,,,,,,,,,,,,,,
