TransactionID,DeviceType,DeviceInfo,id_01,id_02,id_12
3064233,mobile,iOS Device,0.0,122414.0,NotFound
3064237,,,-15.0,,NotFound
3064244,desktop,Windows,-5.0,232598.0,NotFound
3064282,desktop,Windows,-5.0,56374.0,Found
3064387,desktop,Windows,-10.0,195371.0,NotFound
3064435,desktop,Windows,-5.0,87290.0,NotFound
3064471,desktop,Windows,-5.0,78419.0,NotFound
3064634,desktop,Trident/7.0,-5.0,169959.0,NotFound
3064686,desktop,,-5.0,353233.0,NotFound
3064921,mobile,iOS Device,-20.0,127200.0,NotFound
3065112,desktop,Windows,-5.0,79632.0,NotFound
3065223,desktop,Windows,-5.0,126817.0,NotFound
3065439,desktop,Trident/7.0,-5.0,168618.0,NotFound
3065726,desktop,rv:11.0,-55.0,155308.0,NotFound
3065761,desktop,Windows,-5.0,21312.0,NotFound
3065875,desktop,Windows,-10.0,69453.0,Found
3066087,desktop,Windows,-5.0,119471.0,NotFound
3066150,mobile,iOS Device,-5.0,86591.0,Found
3066208,desktop,Windows,-5.0,110518.0,NotFound
3066286,desktop,Windows,-5.0,71048.0,Found
3066453,desktop,,-5.0,171368.0,NotFound
3066594,mobile,iOS Device,-20.0,29325.0,NotFound
3066690,desktop,,-20.0,178326.0,NotFound
3066773,desktop,Windows,-5.0,90999.0,NotFound
3066790,desktop,Windows,-5.0,66604.0,NotFound
3066807,mobile,iOS Device,-5.0,73948.0,NotFound
3066813,desktop,Windows,-5.0,27372.0,NotFound
3066856,desktop,MacOS,-5.0,94426.0,NotFound
3066878,desktop,Windows,-5.0,76407.0,NotFound
3067017,desktop,Windows,-5.0,109839.0,NotFound
3067074,desktop,Windows,-5.0,189242.0,NotFound
3067087,desktop,Windows,-5.0,202565.0,NotFound
3067253,desktop,Windows,-5.0,891822.0,Found
3067307,desktop,Windows,-5.0,27979.0,NotFound
3067478,desktop,Trident/7.0,-5.0,53310.0,NotFound
3067728,desktop,Windows,-5.0,146088.0,Found
3067751,desktop,Windows,-5.0,55024.0,NotFound
3067958,mobile,iOS Device,-5.0,937191.0,NotFound
3067980,mobile,iOS Device,-5.0,586116.0,Found
3068001,desktop,rv:48.0,-5.0,74913.0,NotFound
3068095,mobile,XT1033,-35.0,335022.0,NotFound
3068101,desktop,Windows,-5.0,272906.0,Found
3068182,desktop,Trident/7.0,-10.0,153727.0,NotFound
3068215,desktop,MacOS,-5.0,104293.0,Found
3068341,mobile,F3213 Build/36.1.A.1.86,0.0,161426.0,NotFound
3068498,mobile,iOS Device,-5.0,400393.0,NotFound
3068568,desktop,Windows,-5.0,102157.0,NotFound
3068583,desktop,Windows,-5.0,66772.0,NotFound
3068627,desktop,MacOS,0.0,14477.0,NotFound
3068657,desktop,Windows,-10.0,59352.0,NotFound
3068744,mobile,iOS Device,-5.0,169133.0,NotFound
3068944,desktop,Trident/7.0,0.0,139118.0,NotFound
3069208,desktop,MacOS,0.0,27519.0,NotFound
3069276,desktop,Windows,-5.0,127215.0,Found
3069397,desktop,Trident/7.0,-5.0,196116.0,NotFound
3069444,desktop,Windows,-5.0,49606.0,NotFound
3069463,desktop,Windows,-5.0,58803.0,NotFound
3069934,mobile,iOS Device,0.0,102709.0,NotFound
3069949,desktop,Trident/7.0,-16.0,101310.0,NotFound
3070028,desktop,MacOS,-5.0,242294.0,Found
3070183,desktop,Windows,-5.0,193730.0,NotFound
3070209,desktop,Windows,-5.0,112747.0,NotFound
3070270,desktop,Windows,-20.0,199966.0,NotFound
3070294,desktop,,-5.0,137500.0,NotFound
3070358,mobile,iOS Device,-5.0,433887.0,NotFound
3070363,desktop,rv:11.0,0.0,57169.0,Found
3070503,desktop,Windows,-5.0,100136.0,NotFound
3070666,mobile,iOS Device,-5.0,109176.0,NotFound
3070692,mobile,KFAUWI Build/LVY48F,0.0,4103.0,NotFound
3070702,mobile,LG-D693n Build/LRX22G,0.0,136244.0,NotFound
3070722,mobile,iOS Device,-5.0,128948.0,NotFound
3070734,desktop,Windows,-5.0,309362.0,NotFound
3070808,desktop,rv:11.0,-25.0,140817.0,NotFound
3070822,desktop,Windows,-5.0,46198.0,NotFound
3071067,desktop,Windows,-5.0,182214.0,Found
3071165,desktop,MacOS,-20.0,132152.0,Found
3071214,desktop,Windows,-5.0,60285.0,NotFound
3071219,desktop,Windows,-5.0,75458.0,NotFound
3071229,mobile,Moto E (4) Build/NMA26.42-69,-15.0,186715.0,NotFound
3071284,desktop,,-5.0,296482.0,NotFound
3071477,desktop,Windows,-5.0,73181.0,NotFound
3071510,desktop,Windows,-5.0,173556.0,NotFound
3071688,desktop,Windows,-90.0,149149.0,NotFound
3071804,desktop,Windows,-5.0,117220.0,NotFound
3071880,mobile,iOS Device,-5.0,59033.0,NotFound
3071954,desktop,MacOS,-5.0,187397.0,NotFound
3071999,,,-20.0,,NotFound
3072020,,,-20.0,,NotFound
3072152,desktop,Windows,-5.0,234456.0,NotFound
3072183,desktop,MacOS,-5.0,68409.0,NotFound
3072208,desktop,Windows,-5.0,35825.0,Found
3072287,mobile,iOS Device,-5.0,93926.0,NotFound
3072492,mobile,iOS Device,-5.0,115965.0,NotFound
3072512,desktop,Trident/7.0,-5.0,91295.0,NotFound
3072594,desktop,,-5.0,143521.0,NotFound
3072667,desktop,Windows,-5.0,37008.0,NotFound
3072729,desktop,MacOS,-5.0,71100.0,NotFound
3072831,desktop,Windows,-5.0,108438.0,NotFound
3072859,mobile,Android 5.1,-95.0,524690.0,NotFound
3072905,desktop,Windows,-5.0,154717.0,NotFound
3072960,desktop,Windows,-5.0,122637.0,Found
3073031,mobile,iOS Device,0.0,66252.0,NotFound
3073057,desktop,Windows,-5.0,74255.0,NotFound
3073078,desktop,MacOS,-5.0,102901.0,NotFound
3073125,desktop,,-5.0,114659.0,NotFound
3073369,desktop,Windows,-5.0,259853.0,NotFound
3073434,mobile,iOS Device,-5.0,197001.0,NotFound
3073819,mobile,Redmi,-5.0,55581.0,NotFound
3073941,mobile,Moto E (4) Build/NMA26.42-69,0.0,172027.0,NotFound
3073981,desktop,Windows,-5.0,161802.0,NotFound
3074039,desktop,,-5.0,229746.0,NotFound
3074065,desktop,MacOS,-5.0,90357.0,NotFound
3074146,desktop,Windows,-5.0,78458.0,NotFound
3074442,mobile,,-20.0,371893.0,NotFound
3074850,desktop,Trident/7.0,-5.0,84210.0,NotFound
3074906,desktop,Windows,-5.0,136860.0,NotFound
3074950,desktop,MacOS,-5.0,61829.0,NotFound
3075016,desktop,Windows,-5.0,124725.0,NotFound
3075083,desktop,MacOS,-5.0,98417.0,NotFound
3075089,desktop,Windows,-5.0,156161.0,NotFound
3075335,desktop,Windows,-5.0,250026.0,NotFound
3075363,desktop,MacOS,-5.0,58799.0,NotFound
3075456,mobile,C6743 Build/LMY47V,0.0,144249.0,NotFound
3075504,desktop,Windows,-5.0,22900.0,NotFound
3075561,desktop,MacOS,-5.0,161875.0,NotFound
3075568,desktop,Windows,-5.0,159929.0,NotFound
3075581,desktop,rv:56.0,-5.0,102904.0,NotFound
3075699,mobile,iOS Device,-5.0,158306.0,NotFound
3075902,desktop,Trident/7.0,0.0,106314.0,NotFound
3075933,desktop,Windows,-5.0,105020.0,NotFound
3076026,desktop,Windows,-5.0,50749.0,NotFound
3076058,desktop,Windows,-5.0,153899.0,NotFound
3076061,desktop,MacOS,-5.0,83474.0,NotFound
3076344,mobile,iOS Device,-5.0,45393.0,NotFound
3076403,desktop,MacOS,-5.0,45064.0,NotFound
3076588,mobile,iOS Device,-40.0,46578.0,NotFound
3076645,desktop,Windows,-5.0,207670.0,NotFound
3076795,desktop,Trident/7.0,-5.0,87894.0,NotFound
3076838,mobile,iOS Device,-5.0,117555.0,NotFound
3076916,desktop,Windows,-30.0,177287.0,NotFound
3076994,desktop,Windows,-5.0,169982.0,NotFound
3077100,desktop,Windows,-5.0,80760.0,NotFound
3077256,desktop,rv:11.0,-60.0,245948.0,Found
3077324,desktop,Windows,-5.0,56857.0,NotFound
3077343,desktop,rv:57.0,0.0,40418.0,NotFound
3077391,desktop,Trident/7.0,0.0,66938.0,NotFound
3077395,desktop,Windows,-10.0,71482.0,NotFound
3077423,desktop,rv:11.0,-55.0,99832.0,NotFound
3077553,desktop,Windows,-10.0,236974.0,NotFound
3077569,desktop,Windows,-5.0,56803.0,Found
3077599,desktop,Windows NT 6.1,-5.0,56762.0,Found
3077659,desktop,Windows,-10.0,37913.0,NotFound
3077757,desktop,Windows,-5.0,167300.0,NotFound
3077795,desktop,MacOS,0.0,34001.0,Found
3078010,mobile,iOS Device,-5.0,162121.0,NotFound
3078015,desktop,Windows,-5.0,46533.0,NotFound
3078052,desktop,Windows,-5.0,54291.0,NotFound
3078137,desktop,Windows,-5.0,78792.0,NotFound
3078319,desktop,Windows,-5.0,206460.0,NotFound
3078581,desktop,Windows,-5.0,122044.0,NotFound
3078701,,,-20.0,,NotFound
3078988,,,-15.0,,NotFound
3079125,desktop,Trident/7.0,0.0,149083.0,NotFound
3079213,desktop,Windows,-30.0,80722.0,NotFound
3079248,mobile,iOS Device,0.0,230866.0,NotFound
3079321,desktop,Windows,-5.0,94396.0,NotFound
3079409,desktop,Trident/7.0,-5.0,77464.0,NotFound
3079412,desktop,Windows,-5.0,35309.0,NotFound
3079581,mobile,iOS Device,-5.0,120116.0,NotFound
3079641,mobile,SM-T550 Build/NMF26X,0.0,218533.0,NotFound
3079873,desktop,Windows,-5.0,432411.0,Found
3079988,mobile,iOS Device,-5.0,286162.0,NotFound
3079993,desktop,,0.0,68259.0,NotFound
3080076,mobile,,0.0,14143.0,Found
3080094,mobile,,-20.0,190084.0,NotFound
3080241,mobile,Moto C Plus Build/NRD90M.05.022,0.0,276047.0,NotFound
3080707,desktop,Windows,-5.0,82505.0,NotFound
3080709,desktop,,-25.0,177668.0,NotFound
3080836,desktop,MacOS,-10.0,276525.0,Found
3080845,desktop,Trident/7.0,-5.0,156518.0,NotFound
3081043,mobile,iOS Device,-5.0,80552.0,NotFound
3081225,desktop,Windows,-5.0,93738.0,NotFound
3081642,desktop,MacOS,-5.0,66350.0,NotFound
3081724,mobile,,-20.0,170753.0,NotFound
3081849,desktop,Windows,-5.0,126690.0,NotFound
3081859,desktop,Windows,-5.0,122894.0,Found
3081893,desktop,rv:11.0,-5.0,86650.0,NotFound
3081948,desktop,Windows,-10.0,138241.0,NotFound
3082174,desktop,Windows,-5.0,125603.0,NotFound
3082185,desktop,MacOS,-5.0,113459.0,Found
3082455,desktop,Windows,-5.0,320099.0,Found
3082667,,,-15.0,,NotFound
3082682,mobile,iOS Device,-5.0,146945.0,NotFound
3082771,mobile,iOS Device,-5.0,138126.0,NotFound
3082848,desktop,rv:52.0,-5.0,202228.0,Found
3082868,desktop,Trident/7.0,-5.0,116401.0,NotFound
3083049,desktop,Windows,-5.0,177163.0,NotFound
3083094,mobile,SM-N950U Build/NMF26X,-5.0,123250.0,NotFound
3083134,desktop,Windows,-19.0,156079.0,NotFound
3083237,desktop,Trident/7.0,-20.0,44196.0,Found
3083252,desktop,Windows,-5.0,184243.0,NotFound
3083292,mobile,iOS Device,-5.0,187609.0,Found
3083350,mobile,iOS Device,-5.0,264329.0,NotFound
3083636,mobile,SM-N950U Build/NMF26X,-20.0,60320.0,NotFound
3083697,desktop,MacOS,-5.0,42852.0,NotFound
3083829,desktop,MacOS,0.0,22125.0,NotFound
3083869,desktop,Trident/7.0,0.0,82103.0,NotFound
3084161,desktop,Windows,-5.0,44576.0,NotFound
3084467,mobile,iOS Device,-5.0,56329.0,NotFound
3084585,desktop,Windows,-15.0,75596.0,NotFound
3084593,desktop,MacOS,0.0,97151.0,Found
3084598,mobile,iOS Device,-5.0,74503.0,NotFound
3085187,mobile,iOS Device,-5.0,63145.0,Found
3085270,desktop,Windows,-5.0,70065.0,NotFound
3085337,desktop,Windows,-5.0,38869.0,Found
3085406,desktop,MacOS,-5.0,486800.0,NotFound
3085493,desktop,rv:11.0,-5.0,128515.0,Found
3086546,desktop,Windows,-5.0,244336.0,NotFound
3086670,desktop,Windows,-5.0,39053.0,Found
3086766,desktop,MacOS,-20.0,139023.0,NotFound
3087043,desktop,,-10.0,304951.0,NotFound
3087128,desktop,Windows,-5.0,411500.0,NotFound
3087426,mobile,iOS Device,-10.0,108260.0,Found
3087746,desktop,Windows,-20.0,293060.0,NotFound
3087988,mobile,iOS Device,-5.0,216512.0,NotFound
3088063,mobile,iOS Device,-5.0,177971.0,NotFound
3088478,desktop,Windows,-5.0,107075.0,Found
3088675,desktop,Windows,-5.0,55673.0,NotFound
3088684,desktop,MacOS,0.0,93084.0,NotFound
3088746,desktop,Windows,-5.0,123210.0,NotFound
3088817,mobile,Build/OPR6.170623.013,0.0,108441.0,NotFound
3088831,desktop,Windows,-5.0,88241.0,NotFound
3088935,mobile,iOS Device,-5.0,64242.0,NotFound
3088963,mobile,SM-G950U Build/NRD90M,0.0,108509.0,NotFound
3088985,desktop,Windows,-5.0,194891.0,Found
3089112,desktop,MacOS,0.0,39889.0,NotFound
3089624,desktop,Trident/7.0,-5.0,118373.0,NotFound
3089703,mobile,iOS Device,-25.0,566595.0,NotFound
3089972,desktop,Windows,-45.0,280491.0,NotFound
3090109,desktop,rv:45.0,-25.0,545274.0,NotFound
3090206,desktop,Windows,-5.0,107191.0,NotFound
3090217,desktop,Windows,-5.0,45203.0,NotFound
3090400,mobile,iOS Device,-5.0,49985.0,Found
3090434,mobile,iOS Device,-5.0,38066.0,NotFound
3090458,desktop,MacOS,-5.0,88356.0,NotFound
3090690,desktop,Windows,-5.0,106269.0,NotFound
3090701,desktop,Windows,-5.0,63217.0,NotFound
3090746,mobile,iOS Device,-5.0,253661.0,NotFound
3090801,desktop,Windows,-5.0,171787.0,NotFound
3090850,desktop,Windows,-5.0,147174.0,NotFound
3090925,mobile,XT1040,0.0,205184.0,NotFound
3090928,desktop,Trident/7.0,-10.0,47682.0,NotFound
3090950,desktop,Windows,-5.0,137677.0,NotFound
3091023,mobile,iOS Device,0.0,159075.0,NotFound
3091236,desktop,,-5.0,80292.0,NotFound
3091373,mobile,iOS Device,-80.0,353675.0,NotFound
3091429,desktop,MacOS,0.0,44949.0,NotFound
3091515,desktop,Windows,-5.0,79188.0,Found
3091614,mobile,iOS Device,-5.0,197014.0,NotFound
3091673,desktop,Windows,-5.0,68397.0,NotFound
3091795,mobile,,0.0,39243.0,NotFound
3091799,desktop,MacOS,-5.0,56256.0,NotFound
3092010,mobile,SAMSUNG SM-G955U Build/NRD90M,0.0,68423.0,NotFound
3092056,mobile,iOS Device,-5.0,133286.0,NotFound
3092076,mobile,iOS Device,0.0,110043.0,NotFound
3092129,mobile,iOS Device,-5.0,100326.0,NotFound
3092174,desktop,MacOS,0.0,146807.0,NotFound
3092231,desktop,,-5.0,98752.0,NotFound
3092594,desktop,,-10.0,79893.0,NotFound
3092647,desktop,MacOS,0.0,39685.0,Found
3092699,mobile,Moto G Play Build/MPIS24.241-15.3-26,0.0,181855.0,NotFound
3092764,mobile,SAMSUNG SM-G531H Build/LMY48B,-5.0,191667.0,NotFound
3092941,mobile,iOS Device,-5.0,105760.0,NotFound
3093139,desktop,rv:11.0,-5.0,525745.0,Found
3093146,mobile,iOS Device,-5.0,109050.0,NotFound
3093413,mobile,GT-I9195L,0.0,269894.0,NotFound
3093443,desktop,Windows,-15.0,170323.0,NotFound
3093475,desktop,Trident/7.0,-45.0,218578.0,NotFound
3093628,desktop,Windows,-5.0,96852.0,NotFound
3093805,desktop,Windows,-5.0,118541.0,NotFound
3093962,mobile,iOS Device,-5.0,118496.0,NotFound
3094061,mobile,iOS Device,-5.0,110407.0,NotFound
3094207,desktop,Windows,-5.0,75953.0,NotFound
3094234,desktop,Windows,-5.0,122537.0,NotFound
3094245,desktop,Windows,-25.0,94138.0,NotFound
3094259,desktop,MacOS,-5.0,182460.0,NotFound
3094335,mobile,SM-G920T Build/NRD90M,-40.0,85605.0,NotFound
3094546,desktop,Windows,-5.0,59279.0,NotFound
3094552,desktop,,-5.0,61833.0,Found
3094640,desktop,MacOS,0.0,16785.0,NotFound
3094684,desktop,Windows,-5.0,18141.0,NotFound
3094687,desktop,Windows,-5.0,29566.0,Found
3094766,mobile,SM-G950U Build/NRD90M,-5.0,98763.0,NotFound
3094944,desktop,Windows,-10.0,29087.0,Found
3095083,desktop,MacOS,-5.0,80360.0,NotFound
3095152,desktop,Trident/7.0,-5.0,18680.0,NotFound
3095322,,,-15.0,,NotFound
3095346,mobile,SM-G955U Build/NRD90M,-45.0,110469.0,Found
3095465,mobile,iOS Device,0.0,179374.0,NotFound
3095517,desktop,rv:57.0,0.0,109810.0,NotFound
3095789,mobile,SM-J700M Build/MMB29K,-15.0,522802.0,NotFound
3095925,mobile,iOS Device,0.0,54886.0,NotFound
3096058,desktop,Windows,-5.0,83910.0,NotFound
3096159,mobile,iOS Device,-5.0,89745.0,NotFound
3096193,desktop,Windows,-5.0,63214.0,NotFound
3096249,mobile,LG-H918 Build/NRD90M,-45.0,104181.0,NotFound
3096325,desktop,Windows,-5.0,74103.0,NotFound
3096378,mobile,iOS Device,-25.0,19968.0,Found
3096743,desktop,Windows,-5.0,225299.0,NotFound
3096794,mobile,iOS Device,-5.0,269042.0,NotFound
3096833,desktop,Windows,-5.0,68214.0,NotFound
3096873,desktop,Windows,-5.0,15633.0,NotFound
3096987,mobile,XT1021 Build/KXC21.5-40,0.0,229825.0,NotFound
3097067,desktop,Windows,-5.0,204732.0,NotFound
3097152,desktop,MacOS,-5.0,144204.0,Found
3097185,desktop,MacOS,-5.0,73082.0,NotFound
3097445,desktop,MacOS,-5.0,94376.0,NotFound
3097488,desktop,Windows,-5.0,227327.0,NotFound
3097588,desktop,Windows,-5.0,72809.0,NotFound
3097626,desktop,Windows,-5.0,103644.0,NotFound
3097921,desktop,MacOS,0.0,105932.0,NotFound
3098053,mobile,iOS Device,0.0,59897.0,NotFound
3098088,mobile,iOS Device,-5.0,159021.0,NotFound
3098090,desktop,MacOS,-5.0,91048.0,NotFound
3098096,mobile,iOS Device,0.0,58603.0,NotFound
3098176,desktop,MacOS,0.0,41180.0,NotFound
3098246,mobile,iOS Device,-5.0,83861.0,NotFound
3098403,mobile,M4 SS4453 Build/MMB29M,0.0,168676.0,NotFound
3098522,mobile,iOS Device,-5.0,90325.0,NotFound
3098548,mobile,TRT-L53 Build/HUAWEITRT-L53,0.0,207995.0,NotFound
3098561,desktop,MacOS,-5.0,72926.0,Found
3098604,desktop,MacOS,-10.0,62346.0,NotFound
3098623,mobile,iOS Device,-5.0,45610.0,NotFound
3098644,mobile,iOS Device,-5.0,117408.0,Found
3098667,desktop,MacOS,-5.0,42529.0,Found
3098751,mobile,KFMEWI,0.0,58109.0,NotFound
3098836,mobile,SM-G930T Build/NRD90M,0.0,145823.0,NotFound
3098946,mobile,iOS Device,-5.0,335884.0,Found
3099087,mobile,,-25.0,172899.0,NotFound
3099176,mobile,iOS Device,-5.0,226524.0,NotFound
3099270,desktop,Windows,-5.0,58145.0,Found
3099285,mobile,iOS Device,-5.0,954953.0,NotFound
3099288,mobile,iOS Device,-5.0,54992.0,NotFound
3099391,desktop,MacOS,-45.0,207057.0,Found
3099435,desktop,Windows,-5.0,130928.0,NotFound
3099727,mobile,SM-G950U Build/NRD90M,-40.0,189657.0,NotFound
3099811,desktop,Windows,-5.0,65606.0,NotFound
3099872,mobile,SAMSUNG SM-G930P Build/NRD90M,0.0,116289.0,NotFound
3100071,desktop,MacOS,-5.0,38099.0,NotFound
3100111,mobile,SM-G920V Build/NRD90M,0.0,100786.0,NotFound
3100147,desktop,Windows,-5.0,155524.0,NotFound
3100173,desktop,MacOS,-5.0,91275.0,NotFound
3100243,desktop,Trident/7.0,0.0,30165.0,NotFound
3100415,desktop,Windows,-5.0,133252.0,NotFound
3100505,desktop,,-5.0,187609.0,NotFound
3100520,desktop,Windows,-45.0,73395.0,NotFound
3100540,desktop,Windows,-5.0,64631.0,NotFound
3100549,mobile,iOS Device,0.0,102561.0,NotFound
3100591,mobile,SM-G950U Build/NRD90M,-5.0,57784.0,NotFound
3100855,mobile,SM-G920V Build/NRD90M,-5.0,83109.0,NotFound
3100913,mobile,iOS Device,-5.0,131799.0,Found
3100935,desktop,Windows,-5.0,57622.0,NotFound
3101038,mobile,iOS Device,-25.0,104760.0,NotFound
3101054,desktop,MacOS,-5.0,24647.0,NotFound
3101130,mobile,SAMSUNG SM-G955U Build/NRD90M,0.0,21596.0,Found
3101171,mobile,iOS Device,-5.0,193295.0,Found
3101198,desktop,MacOS,-5.0,88899.0,NotFound
3101254,mobile,SM-N920V Build/NRD90M,-5.0,144068.0,NotFound
3101332,mobile,iOS Device,-5.0,23132.0,NotFound
3101535,desktop,Windows,-5.0,70932.0,Found
3101894,mobile,iOS Device,-5.0,83024.0,NotFound
3101928,mobile,LG-M700 Build/NMF26X,0.0,211864.0,NotFound
3102085,desktop,MacOS,-5.0,99070.0,NotFound
3102109,desktop,Windows,-5.0,140092.0,NotFound
3102225,desktop,Windows,-5.0,94484.0,NotFound
3102261,desktop,Windows,-5.0,247031.0,NotFound
3102860,desktop,,-20.0,258561.0,NotFound
3102908,desktop,Windows,-5.0,65479.0,NotFound
3102918,mobile,iOS Device,-5.0,77060.0,NotFound
3102960,desktop,MacOS,-5.0,294349.0,Found
3103038,,,-15.0,,NotFound
3103111,mobile,SM-N950U Build/NMF26X,-45.0,228891.0,NotFound
3103119,mobile,SM-J700T Build/NMF26X,0.0,141066.0,NotFound
3103176,mobile,iOS Device,-55.0,38755.0,Found
3103223,mobile,SM-G935V Build/NRD90M,-5.0,64943.0,NotFound
3103301,mobile,2PS64 Build/NRD90M,0.0,18260.0,NotFound
3103312,desktop,Windows,-5.0,118385.0,NotFound
3103372,mobile,SAMSUNG SM-G920T Build/NRD90M,-40.0,282032.0,Found
3103397,mobile,iOS Device,-5.0,66069.0,NotFound
3103415,mobile,iOS Device,-5.0,130566.0,NotFound
3103433,mobile,iOS Device,-5.0,354653.0,Found
3103485,desktop,,-20.0,135445.0,NotFound
3103507,mobile,iOS Device,0.0,36628.0,NotFound
3103573,mobile,iOS Device,-5.0,136902.0,NotFound
3103589,mobile,iOS Device,-5.0,93063.0,NotFound
3103658,mobile,iOS Device,0.0,250195.0,Found
3103736,mobile,iOS Device,-5.0,69247.0,NotFound
3103843,desktop,Windows,-5.0,23879.0,NotFound
3103891,mobile,iOS Device,0.0,26707.0,NotFound
3103912,mobile,SM-J320M Build/LMY47V,-15.0,154492.0,NotFound
3103920,mobile,,-20.0,193036.0,NotFound
3104083,desktop,MacOS,0.0,37904.0,NotFound
3104145,desktop,,-5.0,102505.0,NotFound
3104168,mobile,SM-G610M Build/MMB29K,0.0,119651.0,NotFound
3104247,mobile,iOS Device,-5.0,101835.0,NotFound
3104262,mobile,,-20.0,42568.0,Found
3104490,desktop,Windows,-5.0,29500.0,Found
3104706,mobile,SM-N950U Build/NMF26X,0.0,174167.0,NotFound
3104773,mobile,SAMSUNG SM-G930A Build/NRD90M,-5.0,23461.0,NotFound
3104822,mobile,iOS Device,-5.0,92287.0,Found
3104891,mobile,iOS Device,-5.0,71337.0,NotFound
3104952,mobile,,-10.0,60670.0,NotFound
3105017,desktop,Windows,-5.0,110267.0,NotFound
3105100,desktop,MacOS,-5.0,79975.0,NotFound
3105345,desktop,MacOS,0.0,20845.0,NotFound
3105366,mobile,iOS Device,-10.0,134040.0,Found
3105377,desktop,Windows,-5.0,110804.0,NotFound
3105625,mobile,,-35.0,152871.0,NotFound
3105838,desktop,rv:11.0,-5.0,124361.0,NotFound
3106006,desktop,Windows,-5.0,135044.0,NotFound
3106031,desktop,Windows,-5.0,511665.0,Found
3106175,desktop,Trident/7.0,-15.0,127217.0,NotFound
3106281,desktop,Trident/7.0,0.0,22158.0,Found
3106470,desktop,Windows,-5.0,282746.0,NotFound
3106482,mobile,HTC Desire 10 lifestyle Build/MMB29M,0.0,122477.0,NotFound
3106562,desktop,MacOS,-5.0,90146.0,NotFound
3107169,mobile,iOS Device,-5.0,48623.0,NotFound
3107171,mobile,,-20.0,137822.0,NotFound
3107181,mobile,Moto G Play Build/MPIS24.241-15.3-7,0.0,183649.0,NotFound
3107345,mobile,SM-T530,0.0,386685.0,NotFound
3107396,desktop,Windows,-5.0,92698.0,NotFound
3107764,desktop,Windows,-10.0,226805.0,NotFound
3108006,desktop,Windows,-5.0,92459.0,NotFound
3108328,desktop,MacOS,-5.0,47286.0,Found
3108382,desktop,Windows,-25.0,222767.0,NotFound
3108419,mobile,iOS Device,-5.0,228775.0,NotFound
3108792,desktop,,0.0,76021.0,NotFound
3109032,mobile,iOS Device,-25.0,148587.0,NotFound
3109045,desktop,Trident/7.0,-10.0,172083.0,NotFound
3109098,desktop,MacOS,-5.0,194144.0,NotFound
3109119,desktop,Windows,-45.0,171681.0,NotFound
3109191,desktop,,-10.0,279259.0,NotFound
3109317,desktop,,-15.0,118974.0,NotFound
3109666,mobile,,-35.0,555334.0,NotFound
3109719,desktop,rv:11.0,-25.0,79342.0,Found
3109740,desktop,rv:11.0,-25.0,86495.0,NotFound
3109890,mobile,SM-A500W,-5.0,118702.0,NotFound
3110403,mobile,Blade A475 Build/LMY47D,0.0,183192.0,NotFound
3110494,desktop,MacOS,-5.0,114192.0,Found
3110587,mobile,iOS Device,-5.0,220603.0,NotFound
3110640,mobile,iOS Device,-5.0,169788.0,NotFound
3111098,desktop,Windows,-5.0,294913.0,Found
3111165,mobile,iOS Device,-5.0,188260.0,NotFound
3111185,mobile,SM-A300H Build/LRX22G,0.0,216020.0,NotFound
3111224,mobile,,-20.0,140836.0,NotFound
3111225,mobile,,-20.0,111665.0,NotFound
3111427,desktop,MacOS,-5.0,184783.0,NotFound
3111517,desktop,,-20.0,564558.0,NotFound
3111538,desktop,Windows,-5.0,291124.0,NotFound
3111963,mobile,5056A Build/MMB29M,0.0,113026.0,NotFound
3112288,desktop,rv:11.0,-5.0,284075.0,NotFound
3112401,mobile,iOS Device,-5.0,96916.0,NotFound
3112427,desktop,rv:11.0,-5.0,32134.0,Found
3112583,desktop,Windows,-5.0,129508.0,NotFound
3112610,desktop,,0.0,81041.0,NotFound
3112797,mobile,iOS Device,-5.0,141133.0,NotFound
3112923,desktop,Windows,-5.0,6393.0,Found
3113133,desktop,Trident/7.0,-5.0,79340.0,NotFound
3113408,mobile,LG-D693n,0.0,206102.0,NotFound
3113720,desktop,,-5.0,108813.0,NotFound
3113729,desktop,MacOS,-5.0,84545.0,NotFound
3113991,desktop,Trident/7.0,-10.0,135141.0,NotFound
3114047,mobile,,-20.0,135791.0,NotFound
3114077,mobile,SM-G532M Build/MMB29T,0.0,226624.0,NotFound
3114080,mobile,KFFOWI Build/LVY48F,0.0,68977.0,NotFound
3114252,desktop,,-15.0,150850.0,NotFound
3114353,desktop,Windows,-5.0,89453.0,NotFound
3114618,desktop,,-5.0,191940.0,NotFound
3114638,mobile,SM-G610M Build/MMB29K,-5.0,168041.0,NotFound
3114677,mobile,SM-G935F Build/NRD90M,0.0,224023.0,NotFound
3115427,mobile,iOS Device,-5.0,211158.0,NotFound
3115563,desktop,Windows,-5.0,214477.0,NotFound
3115730,mobile,,0.0,195701.0,NotFound
3116365,mobile,iOS Device,-5.0,135769.0,NotFound
3116454,desktop,Windows,-5.0,113840.0,NotFound
3116792,mobile,iOS Device,-5.0,132361.0,NotFound
3116795,desktop,Windows,-5.0,175061.0,NotFound
3116884,desktop,Windows,-5.0,264501.0,Found
3117131,mobile,,-25.0,106130.0,NotFound
3117169,desktop,Windows,-5.0,45114.0,Found
3117241,desktop,Windows,-5.0,22007.0,Found
3117269,desktop,Windows,-5.0,112132.0,Found
3117370,mobile,iOS Device,-5.0,203623.0,NotFound
