TransactionID,isFraud,TransactionAmt
3441626,0,30.95
3496558,0,117.0
2997185,0,335.0
3103167,0,35.95
3201581,0,97.0
3488471,0,26.95
3516401,0,77.0
3506544,0,261.95
3072287,0,500.0
3415593,0,29.0
3315416,0,370.0
3381430,0,131.112
3324440,0,150.0
3539540,0,315.0
3027644,0,200.0
3419297,0,34.0
3447617,0,39.0
3303257,0,226.0
3046416,0,54.0
3315208,0,107.95
3573610,0,280.0
3336513,0,360.0
3452491,0,204.97
3181818,0,226.0
3533672,0,169.95
3100111,0,100.0
3275270,0,84.105
3398367,0,39.0
3291220,0,82.95
3164079,0,63.97
3145861,0,8.0
3576378,0,59.0
3384556,0,27.95
3177339,0,49.0
3524860,0,59.0
3347342,0,34.0
3413742,0,47.95
3020865,0,540.99
3110494,0,200.0
3140725,0,209.95
3052759,0,15.95
3265136,0,100.0
3129742,0,34.0
3469324,0,88.162
3472255,0,150.0
3001847,0,159.95
2990540,0,50.0
3149551,0,53.97
3015826,0,25.0
3343903,0,25.95
3235296,0,87.95
3250722,0,35.95
3123246,0,255.97
3198902,0,34.0
3546802,0,209.95
3078169,0,59.0
3404299,0,13.292
3106371,0,209.95
3167614,0,146.0
3081642,0,200.0
3300135,0,29.0
3016681,0,88.15
3119878,0,107.95
3019586,0,75.0
3376010,0,35.95
3387353,0,117.0
3323283,0,39.0
3089538,0,57.95
3183200,0,223.46
3452088,0,25.0
3386304,0,32.627
3521178,0,100.0
3350667,0,280.0
3133810,0,117.0
3191755,0,210.95
3397038,0,117.0
3358091,0,39.0
3164958,0,117.0
3525234,0,35.95
3505779,0,59.0
3428295,0,117.0
3263132,0,105.0
3196833,1,186.0
3441717,0,293.0
3472387,0,49.0
3533185,0,24.285
3465540,0,57.95
3258195,0,83.5
3411850,0,59.0
3068341,0,54.336
3429740,0,311.95
3040608,0,25.0
3549828,0,49.0
3216558,0,6.344
3553684,0,48.95
3161956,0,35.95
3411008,0,90.0
3160451,0,39.0
3179878,0,107.95
3343212,0,25.95
3299312,0,150.0
3523618,0,150.0
3417669,0,59.0
3118638,0,34.0
3532154,0,107.95
3470459,0,108.5
3285848,0,67.95
3229316,0,159.95
3439893,0,117.0
3192847,0,57.95
3366797,0,29.97
3505978,0,20.95
3485770,0,29.0
3515738,0,100.0
3172086,0,39.0
3288546,0,58.95
3059600,0,24.5
3158776,0,390.0
3098246,0,40.0
3165025,0,1651.0
3114236,0,107.95
3004868,0,226.0
2998108,0,40.0
3354648,0,19.214
3302981,0,445.0
3233836,1,117.0
3158842,0,39.5
3544519,0,72.0
3109790,0,179.97
3432662,0,58.95
3483646,0,72.0
3285473,1,480.0
3444665,0,58.95
3008644,0,42.596
3559818,0,47.0
3302813,0,24.168
3036082,0,107.95
3481721,0,56.0
3451478,1,500.0
3410107,0,55.99
3534863,0,614.0
3050359,0,114.95
3020933,0,25.0
3317785,0,117.0
3175992,0,158.14
3274556,0,54.0
3407682,0,57.0
3130255,0,9.0
3057281,0,50.0
3413377,0,39.0
3414069,0,107.95
3245993,0,53.95
3261794,0,50.0
3231744,0,47.95
3014203,0,35.0
3455615,0,594.95
3238850,0,150.567
3287174,0,65.0
3363013,0,209.95
3273395,0,27.97
3462398,0,117.0
3046476,0,149.95
3575019,0,102.0
3389104,0,54.95
3006290,0,59.0
3048874,0,38.012
3217491,0,54.0
2994685,0,47.95
3163183,0,226.0
3117133,0,49.5
3473707,0,2481.0
3480693,1,350.0
3053364,0,29.0
3198066,0,30.95
3293454,0,29.0
3530413,0,47.95
3399414,0,97.0
3226428,0,226.0
3138213,0,87.95
3071023,0,226.0
3359183,0,67.95
3574962,0,29.0
3544071,0,49.0
3347652,0,47.95
3545863,0,34.0
3068657,0,10.0
3260221,0,117.0
3413327,0,117.0
3149779,0,41.388
3345043,0,159.0
3402884,0,44.0
3077256,0,150.0
3413283,0,47.95
3369583,0,47.95
3532923,0,160.95
3507781,0,47.95
3079213,0,15.423
3124617,0,59.0
3042515,0,107.95
3444866,0,474.95
3373292,0,837.4
3055104,0,95.0
3129073,0,56.95
3319207,0,440.99
3360180,0,112.623
3088684,0,50.0
3054131,0,107.95
3402528,0,35.95
3424418,0,54.5
3275852,0,44.5
3436823,0,56.95
3056515,0,214.0
3140699,0,76.95
3105838,0,75.0
3282724,0,171.0
3486261,0,49.0
3454608,0,117.0
3187346,0,59.0
3571726,0,5.0
3314921,0,77.0
3029344,0,39.0
3239471,1,150.0
3159421,0,102.0
3038714,0,266.95
3294513,0,146.0
3126616,0,46.0
3349806,0,53.95
3224306,0,117.0
3406427,0,107.95
3053119,0,109.0
3136193,0,379.28
3037187,0,250.0
3356033,0,59.0
3487874,0,100.0
3464316,0,25.0
3537646,0,117.0
3143487,0,25.885
3199521,0,159.95
3547572,0,150.0
3348414,0,226.0
3460117,0,49.0
3107317,0,49.0
3164863,0,47.95
3482787,0,146.0
3235177,0,50.5
3032408,0,117.0
3479509,0,72.95
2987380,0,28.639
3155226,0,29.0
3373025,0,117.0
3241119,0,49.0
3182887,0,97.0
3541656,0,57.95
3176903,0,92.99
3452142,0,29.5
3074723,0,159.95
3526873,0,106.0
3410989,0,210.95
3153178,0,34.0
3043465,0,15.95
3074260,0,59.0
3263670,0,77.95
3101387,0,25.95
3430246,0,159.95
3535605,1,146.0
3029058,0,100.0
3225821,0,108.95
3109719,0,50.0
3474775,0,87.95
3557479,0,335.0
3477410,0,445.0
3385941,0,159.95
3405476,0,54.5
3214770,0,59.0
3045035,0,88.5
3178623,0,49.0
3323860,0,49.0
3343807,0,57.95
3211282,0,100.0
3454584,0,82.95
3433084,0,50.0
3175781,0,226.0
3352303,0,5.68
3244527,0,159.95
3303519,0,57.95
3347022,0,32.748
3376119,0,139.691
3255063,0,34.0
3014996,0,226.0
3227912,0,26.95
3172041,0,35.95
3010808,0,1836.91
3174636,0,59.0
3307327,0,100.0
3552408,0,53.97
3052230,0,20.95
3374385,0,54.378
3117590,0,131.0
3131291,0,226.0
3552714,1,57.95
3013927,0,100.0
3201113,0,40.693
3076838,0,50.0
3085076,0,123.421
3037517,0,50.0
3424740,0,27.0
3249815,0,2.658
3076795,0,50.0
3210217,0,63.97
3347395,0,34.0
3133378,1,59.0
3012542,0,134.0
3281649,0,39.0
3288434,0,30.95
3496719,0,67.95
3193990,0,25.0
2990694,0,100.0
3485410,0,44.5
3523070,0,108.5
3576545,0,265.0
3499789,0,311.95
3142449,0,100.0
3107171,0,76.023
3019119,0,50.0
3067253,0,100.0
3166319,0,25.95
3048723,0,107.95
3425474,0,103.97
3221683,0,32.143
3142518,0,50.0
3368990,0,117.0
3301165,0,311.95
3075504,0,250.0
3465397,0,97.0
3340334,0,34.0
3406601,0,335.0
3425457,0,97.95
3514853,0,59.0
3074647,0,226.0
3254428,0,58.95
3463585,0,300.0
3014751,0,12.095
3071165,0,150.0
3056867,0,50.0
3472870,0,35.0
3117091,0,107.95
3174229,0,15.0
3433484,0,132.99
3378420,0,100.0
3281045,0,209.95
3392902,0,117.0
3012649,0,20.0
3403210,0,11.5
3023665,0,35.95
3472507,0,107.95
3179946,0,32.97
3221580,0,97.0
3469232,0,23.95
3004302,0,117.0
3504126,0,30.95
3314600,0,107.95
2993745,0,30.95
3198494,0,59.0
3195121,0,97.0
3172484,0,57.95
3235059,0,43.623
3199162,0,371.95
3491730,0,77.0
3277679,0,133.0
3107229,0,42.95
3450349,0,60.619
3511124,0,107.95
3420989,0,323.0
3269532,0,280.0
3214045,0,29.0
3239550,0,305.97
3353471,0,47.95
3486515,0,265.0
3550096,0,150.0
3553116,0,226.0
3201893,0,540.0
3390711,0,117.0
3270681,0,265.0
3167797,0,75.0
3045153,0,100.0
3041233,0,27.284
3020873,0,25.0
3029858,0,652.27
3053217,0,25.0
3476107,0,54.5
3527336,0,39.0
3286115,0,9.788
3448125,0,59.0
3293387,0,159.95
3569691,0,55.95
3319863,0,226.0
3072183,0,125.0
3429203,0,49.0
3443532,1,954.0
3128604,0,41.976
3182679,0,39.0
3127681,0,30.95
3419021,0,82.95
3561074,0,209.95
3525506,0,15.985
3276655,0,59.0
3459678,0,34.0
3178268,0,2309.95
3059719,0,113.0
3480089,0,57.95
3311882,0,527.0
3296522,0,39.0
3152832,0,209.95
3326026,0,280.0
3145928,1,42.559
3098522,0,100.0
3535911,0,53.97
3396195,0,687.0
2996978,0,36.95
3325497,0,49.0
3310307,0,241.95
3153968,0,59.0
3236477,0,104.58
3116505,0,19.5
3328519,0,58.95
3326383,0,25.558
2992198,0,50.0
3382354,0,25.0
3547568,0,44.0
3446399,0,117.0
3318637,0,54.0
3517769,0,1479.5
3365643,0,80.359
3444375,0,34.0
3002025,0,44.0
3564671,0,30.95
3128574,0,554.0
3295754,0,107.95
3360307,0,77.0
3152870,0,92.0
3495580,0,35.95
3115113,0,344.95
3405430,0,117.0
3291176,0,40.0
3136788,0,30.95
3473912,0,29.0
3514891,1,59.0
3058659,0,150.0
3434377,1,22.809
3291454,0,86.975
3244082,0,265.0
3495512,0,335.0
3342293,0,420.0
3335726,0,59.0
3338365,0,47.95
3536543,0,77.95
3248090,0,250.0
3210613,0,107.95
3067544,0,97.95
2989145,0,311.95
3412392,0,67.95
3229106,0,57.95
3077423,0,75.0
3022676,0,107.95
3257652,0,472.9
3374263,1,29.0
3192376,0,34.0
3249660,0,57.95
3163022,0,39.5
3247551,0,59.0
3123425,0,59.0
3473018,0,44.0
3142508,0,160.5
3101038,0,50.0
3393267,0,29.0
3236359,0,209.95
3168709,0,29.0
3438880,0,117.0
3001941,0,250.0
3448817,0,87.95
3545926,1,21.395
3164353,0,97.95
3226839,0,117.0
2997850,0,10.151
3116128,0,57.95
3181078,0,171.0
3159766,0,58.95
3183616,0,41.95
3081724,0,32.356
3260123,0,82.957
3273435,0,15.0
3288658,0,12.688
3364674,0,117.0
3441158,0,20.0
3071487,0,159.95
3444362,0,26.805
3257394,0,107.0
3352101,0,54.0
3223944,0,59.0
3478820,0,49.0
3481531,0,49.0
3253683,0,100.0
3271471,0,56.95
3490285,0,139.95
3013981,1,24.893
3035307,0,107.95
2992064,0,23.987
3041735,0,100.0
3049659,0,117.0
3142202,0,110.0
3188252,0,19.705
3027511,0,44.133
3017917,0,58.95
3501719,0,59.0
3228396,0,72.95
3227281,1,59.0
3445982,0,108.5
3388081,0,210.95
3104490,0,10.0
3523233,1,117.0
3050996,0,57.95
3126314,0,50.0
3183131,0,117.0
3004683,0,39.0
3201453,0,59.0
3373133,0,45.436
3561957,0,544.0
3146507,1,8.862
3489262,0,209.95
3160905,0,226.0
3371031,0,117.0
3296126,1,554.0
3161345,0,179.95
3521360,0,57.95
3175786,0,57.95
3386880,0,358.0
3103301,0,60.0
3275568,0,47.95
3323191,0,87.95
3226242,0,13.776
3136171,0,34.105
3552761,0,32.0
3076403,0,50.0
3535564,1,21.887
3486526,0,280.0
3227088,0,59.0
3252087,0,47.95
3255766,0,15.588
3137219,0,107.95
3396384,0,422.61
3193643,0,52.0
3321406,0,107.95
3287041,0,108.95
3311182,0,108.5
3573758,0,146.0
3343187,0,57.95
2987313,0,83.95
3451459,0,48.95
3558080,0,822.47
3352232,0,29.0
3362052,0,40.723
3483904,0,201.0
3078052,0,50.138
3085057,0,117.0
3310588,0,78.5
3347443,0,149.95
3435969,0,31.95
3200650,1,32.356
3239612,0,57.95
3003505,0,40.0
3562515,0,39.0
3094684,0,20.0
3478500,0,117.0
3266877,0,92.0
3013442,0,25.95
3417185,0,117.0
3215850,0,26.95
3246976,0,209.95
3490930,0,35.95
3017874,0,112.99
3358588,0,34.742
3198478,0,100.0
3012072,0,100.0
3373766,0,20.543
3228292,0,30.95
3358477,0,1214.95
3114774,0,30.95
3229164,1,117.0
3277910,0,11.238
3388676,0,134.95
3122425,0,117.0
3428702,0,29.0
2995475,0,554.0
3112467,0,196.0
3022727,0,32.648
3235373,0,117.0
3014913,0,107.95
3509802,0,87.95
3182116,0,25.0
3238821,0,30.95
3477192,0,20.0
3143406,0,59.0
3001041,0,36.95
2997568,0,50.0
3055523,1,100.0
3510339,0,280.0
3530150,0,150.0
3392395,0,19.95
3189220,0,77.0
3131665,0,35.95
3205432,0,368.5
3233441,0,210.95
3053160,0,25.0
3576200,0,59.0
3003603,0,128.695
3003623,0,100.0
3389356,0,13.534
3059348,0,50.0
3061088,0,57.95
3577337,0,29.0
3094992,0,80.0
3550843,0,35.95
3519981,0,206.0
3326631,0,112.99
3075363,0,350.0
3529747,0,117.0
3312605,0,226.0
3386418,0,117.0
3161017,0,213.04
3242138,0,100.0
3123328,0,49.0
3009403,0,34.0
3030708,0,34.5
3042839,0,41.51
3502752,0,25.95
3329354,0,38.088
3339713,0,59.0
3464853,0,2007.95
3307610,0,77.0
3257981,0,59.0
3458548,0,513.55
3155307,0,107.95
3392011,0,171.0
3493737,0,30.95
3168771,0,171.0
3439504,0,59.0
3505305,0,49.0
3112288,0,44.075
3495352,0,181.0
3407633,0,52.0
3413336,0,42.95
3515909,0,32.97
2990280,0,209.95
3354383,0,49.0
3236923,0,59.0
3062219,0,59.0
3419463,0,250.0
3476616,0,77.0
3419830,0,59.0
3018409,0,50.0
2993985,0,117.0
3332032,0,59.0
3303524,0,78.95
3353908,0,10.99
3034752,0,58.97
3129033,0,25.0
3420516,0,30.0
3455787,0,226.0
3160017,0,100.0
3177007,0,24.428
3306286,0,226.0
3545075,0,57.95
3340610,0,107.95
3445925,0,108.95
3031996,0,146.0
3325044,0,85.857
3468404,0,667.0
3279719,0,49.0
3276523,0,25.0
3443321,0,97.0
3344305,0,103.97
3163690,0,97.0
3408981,0,62.95
3008628,0,52.95
3264116,1,87.0
3279846,0,225.0
3065761,0,50.0
3385399,0,67.95
3499602,1,400.0
3322018,0,53.0
3279184,0,30.0
3164636,0,20.0
3056424,0,80.0
3056713,0,57.95
3030900,0,150.0
3385935,0,117.0
3289920,0,35.95
3291480,0,59.0
3500924,0,134.95
3158129,0,10.0
3058873,0,87.95
3179245,0,226.0
3329335,0,56.5
3379768,0,1000.0
3544364,0,59.0
3238949,0,87.95
3017737,0,39.0
3469829,0,59.0
3021003,0,30.0
3523115,0,57.95
3205768,0,29.5
3441337,0,58.95
3276309,0,57.95
3552410,0,435.91
3448940,0,38.5
3533198,0,117.0
3506009,0,50.0
3337867,0,59.54
3387160,0,20.18
3549298,0,25.95
3102908,0,250.0
3392322,0,226.0
3336145,0,59.0
3227558,0,30.95
3469186,0,92.0
3317076,0,445.0
3412028,0,59.0
3476256,0,49.0
3548445,0,117.0
3443524,0,59.0
3392197,0,261.95
3107667,0,47.95
3204112,0,26.343
3185769,1,200.0
3150070,1,10.494
3360832,0,47.95
3247488,1,86.763
3126115,0,29.0
3349247,1,117.0
3334344,0,107.95
3344999,0,30.95
3215806,1,20.059
3440006,0,35.0
3438648,0,57.95
3257723,0,3289.9
3072187,0,59.0
3353113,0,59.0
3153355,0,39.0
3350281,0,71.95
3227829,0,57.95
3048993,0,15.0
3539729,0,39.0
3555458,0,10.821
3300560,0,15.0
3220757,0,206.0
3168611,0,30.95
3259907,0,87.95
3550110,0,24.95
3121817,0,39.0
3434598,1,78.5
3443015,0,311.95
3326799,0,75.0
3411188,0,56.807
3418607,0,13.649
3035631,0,67.95
3493392,0,32.97
3380491,0,47.95
3493303,0,107.95
3541951,0,49.0
3549763,0,117.0
3067017,0,30.0
3495325,0,47.95
3534457,0,30.95
3193146,0,39.0
3270820,0,161.0
3002832,0,59.0
3281283,0,554.0
3210281,1,117.0
3245043,0,117.0
3083700,0,108.5
3474979,0,59.0
3472983,0,734.0
3331179,0,215.95
3302502,0,75.0
3152048,0,117.0
3211533,0,47.95
3570648,0,141.0
3000209,0,108.95
3192548,0,30.95
3324830,0,36.95
3475637,0,57.95
3148354,0,59.0
3103507,0,45.0
3573944,0,100.0
3381931,0,10.876
3067465,0,47.95
3136260,0,117.0
3217642,0,48.95
3248965,0,15.0
3433943,0,59.0
3389076,0,59.0
3078206,0,98.95
3395487,0,1052.0
3219910,0,39.0
3330672,0,82.0
3525838,0,200.0
3010688,0,317.5
3282091,0,83.95
3437889,1,490.0
3032180,0,29.0
3278753,0,210.95
3219954,0,34.0
3368115,1,375.0
3072098,0,154.97
3230694,0,16.193
3494888,0,15.0
2996628,0,200.0
3477431,0,59.0
3444177,0,51.0
3221003,0,36.95
3203677,0,226.0
3131873,0,77.95
3174238,0,5.0
3340013,0,77.95
3541906,0,390.0
3461438,0,59.0
3332005,1,305.0
3503150,0,23.608
3530971,0,57.95
3086766,0,75.0
3516607,0,56.316
3185941,0,49.0
3403195,0,171.0
3457191,0,108.95
3115299,0,32.356
3069060,0,117.0
3265097,0,29.243
3035949,0,30.95
3434599,0,199.95
3038187,0,92.0
3130895,0,98.95
3352644,0,279.0
3258851,0,51.0
3559648,0,84.842
3253090,0,30.95
3176174,1,136.99
3465030,0,200.0
3493543,0,67.95
3552366,0,125.0
3073031,0,50.0
3115427,0,25.0
3024357,0,99.97
3276096,0,87.0
3519419,0,107.95
3007845,0,554.0
3356551,0,134.95
3398414,0,129.95
3076722,0,47.95
3551835,0,67.95
3105345,0,75.0
3491322,0,15.186
3029886,0,276.95
3106412,0,226.0
3531147,0,36.95
3246709,0,100.0
3109890,0,21.921
3515500,0,150.0
3240038,0,82.95
3296274,0,59.0
3549517,0,125.0
3463717,0,117.0
3404913,0,65.0
3132254,0,68.5
3141668,0,146.0
3534073,0,48.95
3099391,0,100.0
3039807,0,105.0
3339636,0,226.0
3271477,0,24.41
3271381,0,209.95
3044606,0,47.95
2997635,0,250.0
3317982,0,52.95
3186770,0,151.0
3133824,0,57.95
3194501,0,36.95
3270027,0,77.95
3512849,0,59.0
3385283,0,93.95
3005531,0,39.5
3177621,0,49.0
3259182,0,30.95
3355011,0,250.0
3196212,0,58.95
3398897,0,9.425
3385054,0,335.0
3044770,0,60.0
3572861,0,30.95
3264578,0,25.95
3373385,0,117.0
3227649,0,87.0
3487779,0,25.0
3167065,0,35.95
3126842,0,445.0
3434476,0,327.0
3387649,0,46.221
3411354,0,107.95
3073434,0,50.0
3333905,0,226.0
3303726,0,171.95
3134672,0,97.0
3483524,0,117.0
3223427,0,34.0
3379022,0,44.5
3398375,0,44.99
3489964,0,29.757
3317950,0,107.95
3159818,0,75.0
3178173,0,311.95
3538048,0,160.0
3258574,0,75.0
3387051,0,47.95
3108382,0,46.757
3153681,0,141.0
3163598,0,25.0
3261958,0,53.95
3020619,0,155.95
3044188,0,26.527
3006387,0,20.0
2994642,0,54.5
3090288,0,49.0
3416418,0,39.0
3021584,0,57.95
3434749,0,226.0
3377337,0,67.95
3151677,0,59.0
3118252,0,58.95
3447122,1,54.0
3236435,0,62.95
3056413,0,150.0
3036064,1,200.0
3070250,0,82.95
3382472,1,20.059
2999063,0,221.99
3184629,0,749.0
3068001,0,200.0
3514827,0,31.0
3035137,0,50.0
3274726,0,226.0
3298523,0,58.95
3479489,0,50.0
3074273,0,108.5
3544431,1,107.95
3145491,1,117.0
3160927,0,227.04
3053085,0,47.95
3259516,0,76.95
3045845,0,196.0
3190034,0,34.5
3490200,0,29.51
3399658,0,59.95
3135654,0,117.0
3073262,0,420.35
3478574,0,47.95
3231178,0,42.95
3526170,0,75.0
3306875,0,59.0
3088123,0,135.5
2995751,0,59.0
3494142,0,30.95
3461705,0,67.95
3211272,0,99.028
3464912,0,87.0
3442711,0,47.95
3384420,0,175.0
3339694,0,49.0
3238495,0,171.0
3417307,0,576.0
3523391,0,39.0
3233544,0,82.95
3168624,0,83.97
3502950,1,166.918
3281683,0,300.0
3317916,0,68.034
3255888,0,107.95
3240793,1,36.494
3511123,0,108.5
3300044,0,204.97
3365757,0,107.0
3501403,0,226.0
3303307,1,67.067
3116365,0,250.0
3070209,0,100.0
3451721,0,280.0
3404793,0,107.95
3327391,0,97.0
3263213,0,42.052
3490696,0,100.0
3014183,0,87.95
3503457,0,77.0
3176962,0,108.5
3204535,0,424.95
3420391,0,97.0
3321865,0,35.95
3520105,0,107.95
3439788,0,269.95
3350017,0,59.0
3559024,0,171.0
3294884,0,514.0
3045953,0,159.95
3119089,0,210.95
3077004,0,171.0
3384653,0,117.0
3075079,0,57.95
3391826,1,97.0
3528699,0,445.0
3234379,0,57.95
3473146,0,17.399
3202159,0,35.95
3182228,0,165.95
3298170,0,107.95
3528099,0,21.702
3543964,0,226.0
3556621,0,171.0
3434878,0,49.0
3122273,0,96.497
3186320,0,107.95
3339413,0,213.0
3090206,0,25.0
3423910,0,108.95
3306878,0,223.0
3037310,0,146.99
3364538,0,57.95
3099087,0,77.189
3283632,0,364.95
3442449,0,424.95
3160010,0,117.0
3350062,0,117.0
3362759,0,34.0
3325794,0,59.0
3493043,0,82.95
3343932,0,57.95
3255139,0,15.95
3244270,0,117.0
3519631,0,59.0
3474255,0,50.0
3496777,0,209.95
3307279,0,34.5
3481998,0,59.0
3321838,0,82.95
3152792,0,35.95
3439617,0,40.95
3311797,0,107.95
3153000,0,134.95
3008370,0,38.95
3059713,0,117.0
3005700,0,3.565
3337558,0,79.0
3346407,0,30.95
3154897,1,250.0
3413555,0,44.47
3418480,0,43.45
3027701,0,50.0
3143770,0,77.95
3049806,0,75.0
3390606,0,3.867
3000216,0,49.0
3229297,0,117.0
3212578,0,49.0
3056281,0,25.95
3309944,0,39.0
3037463,0,35.95
3372250,0,20.95
3401221,0,39.0
3485419,0,311.95
3257400,0,25.95
3524845,0,59.0
3357319,0,25.0
3501508,0,200.0
3025088,0,49.0
3294245,0,107.95
3429067,0,884.0
3038887,0,44.541
3496359,0,29.0
3147033,0,20.0
3261171,0,77.0
3096794,0,250.0
3456443,0,31.97
3348569,0,54.0
3423631,0,799.61
3046424,0,117.0
3025291,0,47.95
3535338,0,107.95
3488348,0,117.0
3279676,0,39.0
3325731,0,159.0
3494150,0,40.0
2993414,0,35.95
3437721,0,100.0
3450430,0,159.95
3023522,0,51.071
3165688,0,513.0
3178201,0,59.0
3004612,0,40.965
3415196,0,108.95
3511088,0,280.0
3472620,0,149.95
3228591,0,47.95
3098652,0,261.95
3415061,0,335.0
3140261,0,200.0
3571297,0,29.0
3184661,0,107.0
3464594,0,29.0
3030710,0,37.545
3343811,0,48.43
3062116,0,774.0
3492834,0,115.0
3518178,0,77.0
3027600,0,49.0
3233168,0,40.0
3155006,0,25.0
3459912,0,39.0
3303347,0,200.95
3523270,0,141.0
3067980,0,50.0
3484129,0,29.0
3324789,0,107.95
3411631,0,57.95
2996139,0,329.67
3379166,0,57.95
3303781,0,117.0
3015863,0,25.0
3536795,0,57.361
3568516,0,27.0
3334793,0,171.0
3185209,0,13.0
3427466,1,335.0
3523276,0,580.95
3256752,0,30.95
3395665,0,75.0
3250990,1,200.0
3372728,0,49.484
2999345,0,50.0
3095296,0,59.41
3103111,0,100.0
2989461,0,200.0
3363857,0,59.0
3372671,0,39.0
3305742,0,54.5
3249465,0,95.464
3129638,0,171.0
3515786,0,34.5
3464455,0,47.95
3354005,0,77.881
3365794,0,34.0
3179188,0,117.0
3532715,0,25.0
3502825,0,335.0
3104159,0,44.0
3482376,0,25.0
2990215,0,56.5
3339386,0,213.0
3088935,0,25.0
3335854,0,107.95
3386646,0,55.0
3534934,0,35.95
3081948,0,89.549
3054005,0,150.0
3494447,0,330.99
3429263,0,411.95
3533032,0,97.0
3261947,0,107.95
3222831,0,50.0
3405394,0,200.0
3246281,0,49.0
3523561,0,1102.95
3299774,0,59.0
3061023,0,445.0
3243833,0,328.57
3270687,0,30.95
3468401,0,696.95
3305806,0,171.0
3258942,0,107.95
3319829,0,100.0
3317106,0,432.95
3277560,0,54.922
3167289,0,60.95
3226208,0,68.95
3510915,0,34.0
3100243,0,50.0
3096743,0,50.0
3348060,0,78.95
3213838,0,29.0
3150743,0,107.95
3135928,0,107.95
3104168,0,14.692
3570779,1,82.629
3483689,1,49.0
3334828,0,117.0
3068505,0,57.95
3109148,0,92.0
3532360,0,58.95
3395832,0,311.95
3543245,0,57.95
3332257,0,47.95
3146249,0,92.0
3512193,0,786.33
3427028,0,226.0
3059665,0,171.0
3194445,0,31.95
3551398,0,57.95
3394195,0,45.617
3571313,0,108.5
3530009,0,107.95
3358004,0,49.0
3381179,0,209.95
3077783,0,112.0
3283940,0,67.95
3149496,0,25.652
3317736,0,209.95
3482952,0,77.0
3090098,0,92.0
3203783,0,30.089
3235804,0,42.95
3065307,0,58.95
3474901,0,77.0
3155306,0,117.0
3346322,0,150.0
3171751,0,39.0
3346976,0,117.0
3090434,0,50.0
3233458,0,117.0
3563616,0,57.95
3511079,0,67.95
3543804,0,47.831
3127594,0,100.0
3517612,0,30.95
3281407,0,141.0
3326108,0,17.038
3008587,0,107.95
3530595,0,34.0
3318602,0,226.0
3430211,0,29.0
3009214,0,40.602
3200608,0,77.0
3236075,0,58.97
3245653,0,250.0
3543189,0,39.0
3547868,0,25.95
3169836,0,117.0
3125526,0,59.0
3482092,0,461.95
3266390,0,97.0
3275952,0,160.0
3535312,0,52.95
3534417,0,107.95
3539654,0,311.95
3080845,0,300.0
3354215,0,68.5
3194212,0,22.26
3079988,0,300.0
3401166,0,1054.0
3528266,0,117.0
3463165,0,1236.58
3272708,0,47.95
3042843,0,17.49
3478609,0,7.993
3563707,0,39.0
3494611,0,1651.0
3152459,0,605.12
3024237,0,36.95
3154613,0,29.0
3545105,0,59.0
3203748,0,59.0
3166459,0,150.0
3194907,0,57.95
3312433,0,213.0
3037181,0,39.0
3065092,0,46.5
3044112,0,51.95
3292695,0,35.346
3419880,0,335.0
3547709,0,39.0
3408659,0,171.0
3127154,0,29.0
3547067,0,150.0
3112583,0,30.054
3202729,0,34.0
3508745,0,134.95
3551375,0,716.58
3498901,0,226.0
3433299,0,117.0
3068965,0,57.95
3007109,0,117.0
3148820,0,49.205
3241911,0,5.0
3091673,0,100.0
3066813,0,500.0
3323974,0,59.0
3333011,0,50.0
3097921,0,15.0
3065114,0,49.0
3110910,0,87.0
3537214,0,67.95
3086691,0,35.95
3361149,0,117.0
3198382,0,39.0
3051223,0,50.0
3072664,0,226.0
3311225,0,539.47
3139190,0,150.0
3533712,0,372.95
3149207,0,57.95
3039150,0,50.0
3422560,0,141.0
3227062,0,25.739
3318781,0,129.95
3084111,0,29.0
3433961,0,174.95
3287935,0,39.0
3186106,0,68.5
3372517,0,25.95
3250398,0,508.5
3075711,0,117.0
3570653,1,70.702
3494139,0,24.5
3039735,0,125.0
3503733,0,549.0
3256784,0,49.0
3242709,0,201.0
3491814,0,49.0
3372475,0,420.49
3020403,0,26.935
3365833,0,107.95
3355294,0,77.64
3172354,0,82.95
3532565,0,143.0
3453105,0,226.0
3006020,0,262.97
3197259,0,554.0
3181721,0,250.0
3544450,0,67.95
3439709,0,136.0
2996190,0,108.95
3299198,0,73.712
3577004,1,300.0
3432757,0,72.95
3345793,0,49.0
3469004,0,77.0
3536419,0,270.66
3547950,0,6.763
3119502,0,276.0
3067271,0,49.0
3532795,0,664.0
3241662,0,108.95
3541412,0,107.95
3209078,0,29.0
3290069,0,59.0
3114655,0,76.95
3165212,0,49.0
3030362,0,19.5
3195371,0,40.693
3117655,0,24.5
3347096,0,61.95
3364471,0,161.0
3100071,0,100.0
3242017,0,33.47
3038863,0,50.0
3333632,0,24.0
3466368,0,59.0
3016588,0,25.95
3270113,0,209.97
3270171,0,117.0
3159080,0,226.0
3453932,0,57.95
3518789,0,364.95
3495995,0,664.0
3336734,0,44.107
3496601,0,107.95
3189755,0,226.0
3243814,0,117.0
3472531,1,117.0
3004648,1,38.669
3409201,0,146.0
3262601,0,470.49
3516159,0,150.0
3058012,0,30.0
3176409,0,53.97
3359190,1,18.73
3138353,1,35.563
3312175,0,43.986
3041567,0,49.0
3336028,0,77.0
3136668,0,67.95
3567358,0,335.0
