TransactionID,isFraud,TransactionDT,TransactionAmt,card1,card2,addr1,dist1,C1,C2,C3,C4,C5,C6,V1,V2,V3,V4,V5,ProductCD,card4,card6
2989069,0,15606258,100.85,1004,439.0,154.0,47.0,3.0,2.0,0.0,7.0,3.0,14.0,1.0789074650668813,0.4529040563818931,,0.4071818295503222,0.8362916809932412,H,visa,debit
2989070,0,797363,10.03,4098,456.0,410.0,,0.0,3.0,1.0,4.0,3.0,5.0,,0.9115257838979427,,,1.923764766042356,W,discover,debit
2989071,0,3893499,84.81,12354,397.0,318.0,1083.0,,,1.0,0.0,0.0,7.0,0.7481159372029105,1.0480292545304577,,,1.962889356624,C,american express,debit
2989072,0,1107041,25.08,7671,118.0,352.0,3174.0,8.0,5.0,1.0,1.0,2.0,6.0,0.1606614856979549,,1.9258041030765787,1.5668957689972678,,W,american express,debit
2989073,0,13545470,20.64,10060,328.0,189.0,401.0,1.0,0.0,1.0,1.0,2.0,13.0,,1.5323526375210255,,,0.616651796132843,H,discover,credit
2989074,0,4790961,57.63,4805,313.0,329.0,2539.0,9.0,0.0,1.0,6.0,,12.0,1.1766436439662615,0.9389794895888677,1.1023605685383426,,1.5194985395955845,C,american express,debit
2989075,0,562551,90.17,13064,265.0,234.0,6.0,9.0,3.0,0.0,6.0,1.0,5.0,,,0.014841467108360318,1.3922061518124178,0.5559830494822693,S,visa,credit
2989076,0,12396260,50.38,5287,227.0,130.0,,7.0,5.0,0.0,5.0,3.0,4.0,,1.227900668905294,,1.6302590865980595,0.5851681560348416,C,discover,debit
2989077,0,14125179,22.77,10781,112.0,243.0,3219.0,8.0,4.0,0.0,7.0,3.0,1.0,1.5854486680621462,1.9669884048556867,,1.2275964802262715,1.6401850329381005,W,mastercard,debit
2989078,0,13474332,50.36,8959,228.0,282.0,,4.0,1.0,1.0,6.0,,13.0,0.5927517671161529,,1.4995986706485147,,1.5452632760653628,W,mastercard,debit
2989079,1,3374485,54.46,14606,491.0,373.0,,11.0,5.0,0.0,8.0,2.0,9.0,1.9116563762607846,1.0176686684561513,,,0.8881668749073948,H,mastercard,credit
2989080,0,1129850,88.52,11476,203.0,293.0,2533.0,2.0,1.0,1.0,3.0,0.0,14.0,,1.079859896157069,1.7495463886248557,0.41902668275915156,0.6231278487803036,W,mastercard,credit
2989081,0,4674922,129.06,8240,285.0,337.0,,8.0,2.0,0.0,5.0,,2.0,,1.5824354937775438,1.2880192889815163,,0.33940913563128605,H,mastercard,debit
2989082,0,2786788,122.63,14979,210.0,282.0,,,5.0,0.0,3.0,1.0,3.0,,0.7427019919957951,,,1.4843431660334971,W,discover,credit
2989083,0,12149553,53.74,5945,,194.0,,1.0,,1.0,5.0,2.0,8.0,,1.0471446841910208,1.3704061309470323,,,W,discover,debit
2989084,0,5418505,134.04,2040,125.0,118.0,2964.0,4.0,1.0,,4.0,0.0,10.0,0.7655834303800488,,0.6487568329000966,,0.3278254448107134,W,discover,debit
2989085,0,7126938,24.12,11214,237.0,231.0,205.0,3.0,1.0,1.0,2.0,3.0,14.0,1.3826603899411556,1.1148887006275605,0.1504497599806831,,0.3397923827452016,W,visa,debit
2989086,0,10308744,227.31,6448,115.0,343.0,1830.0,4.0,,0.0,2.0,2.0,,,0.44660978082494096,0.9243767473887665,,,H,discover,debit
2989087,0,7058677,24.02,7659,178.0,110.0,,6.0,3.0,1.0,0.0,2.0,4.0,,,1.1904352353080878,0.9085689639321828,0.04187037840301899,W,mastercard,credit
2989088,0,4570530,10.76,6075,,424.0,2222.0,,2.0,1.0,5.0,3.0,6.0,1.8530335492766938,0.2203772730998974,,0.16596343779627554,,H,discover,credit
2989089,0,3494590,162.77,5661,141.0,351.0,1108.0,7.0,0.0,1.0,,1.0,12.0,,,,,0.5933436325252264,W,discover,credit
2989090,0,3575105,30.94,4640,,190.0,,6.0,4.0,1.0,6.0,1.0,2.0,,0.9440395678904419,0.441302753668702,,0.6578378929121675,W,discover,credit
2989091,0,2117982,59.94,13598,399.0,280.0,,9.0,5.0,1.0,5.0,1.0,,1.2965504136494153,,,0.35778888617209437,1.4062158438854184,H,discover,credit
2989092,0,9336823,23.94,2623,207.0,351.0,2488.0,,2.0,0.0,0.0,0.0,6.0,0.22901546963117458,,,0.1771785545255462,,S,mastercard,debit
2989093,0,3672184,361.72,13933,196.0,268.0,,6.0,4.0,1.0,5.0,2.0,5.0,1.7969196348688832,,,1.8884094259236053,1.7969959084780198,H,mastercard,debit
2989094,0,10801844,234.5,4151,347.0,,2375.0,1.0,4.0,1.0,2.0,2.0,12.0,,1.256662472176324,1.8866856794509956,1.7069109374324472,,W,mastercard,credit
2989095,0,5757075,188.15,5068,295.0,395.0,2816.0,6.0,1.0,1.0,1.0,0.0,10.0,1.8849332369940244,,,,,S,american express,credit
2989096,1,7752174,164.82,8506,518.0,508.0,2252.0,,7.0,1.0,,3.0,0.0,1.808907690373478,1.7855659930240055,,,1.0502616789012273,H,american express,debit
2989097,0,13326347,119.65,11109,241.0,134.0,3078.0,6.0,2.0,1.0,6.0,2.0,4.0,,1.986093887725596,,,0.6376796662051509,H,discover,debit
2989098,0,10597895,52.33,8250,313.0,236.0,2937.0,1.0,5.0,1.0,5.0,0.0,10.0,1.708705720850846,1.5158352311108632,,,1.322686404012438,W,american express,credit
2989099,0,4662305,133.99,8829,462.0,136.0,,9.0,4.0,,0.0,1.0,7.0,,,0.2578194458123879,,0.5581544177281996,H,mastercard,debit
2989100,0,150891,39.31,1447,374.0,,,7.0,,0.0,4.0,0.0,14.0,,1.5958296399921457,,,,C,discover,credit
2989101,0,11528577,193.98,2837,282.0,264.0,,1.0,5.0,0.0,,0.0,6.0,1.2579135844438707,,0.3174391990659584,1.8556267431222901,,W,mastercard,credit
2989102,0,5241884,37.76,8016,231.0,307.0,,1.0,3.0,0.0,4.0,2.0,12.0,,,0.6321167536283636,,0.5901032100325836,W,mastercard,credit
2989103,0,1276929,41.35,11201,465.0,187.0,2419.0,2.0,2.0,,4.0,1.0,12.0,,,,,1.0262042698320344,W,discover,credit
2989104,0,9670443,37.59,14246,216.0,340.0,1228.0,7.0,3.0,1.0,5.0,1.0,12.0,,,1.1659210895143435,,,H,american express,debit
2989105,0,12772352,63.69,6304,439.0,352.0,,4.0,3.0,1.0,,0.0,2.0,1.3871490122964267,,,,0.2885371878467944,W,mastercard,debit
2989106,0,10322338,40.02,12093,437.0,242.0,,,3.0,,,1.0,,,0.9621544363437398,0.852119164047755,,1.8483059879938821,W,discover,debit
2989107,0,13072536,80.62,2182,377.0,218.0,269.0,0.0,2.0,0.0,5.0,1.0,0.0,1.2911517882626096,1.2550337017724142,,,0.211344555749289,C,mastercard,debit
2989108,0,3144052,37.16,10034,271.0,328.0,2680.0,7.0,0.0,1.0,1.0,3.0,7.0,1.9205650215038332,,,,0.8151713812176,W,visa,credit
2989109,0,13518626,102.78,7568,289.0,442.0,2159.0,4.0,3.0,1.0,0.0,1.0,7.0,,,1.9051041040461734,,,H,visa,credit
2989110,0,5307906,183.96,8052,376.0,267.0,2751.0,,,1.0,5.0,1.0,10.0,0.19408956736141714,,0.36361749617346883,,1.8200320937750578,W,visa,credit
2989111,0,8328816,58.09,14072,,251.0,,6.0,5.0,1.0,0.0,3.0,7.0,,,,0.16417691154822878,1.7972019112195223,W,visa,debit
2989112,0,3645969,322.04,7017,289.0,275.0,,9.0,2.0,0.0,0.0,1.0,11.0,0.6540199003385958,1.3372411348308668,1.0930726526123076,,,R,american express,credit
2989113,0,9761257,134.56,2017,271.0,272.0,,7.0,2.0,1.0,4.0,0.0,10.0,1.1964401672073237,,,,1.7826247383391094,C,american express,debit
2989114,1,14215380,613.99,9148,595.0,322.0,4289.0,6.0,3.0,0.0,6.0,3.0,14.0,1.0457817245154812,0.941807179323462,,,0.966704865856358,W,discover,credit
2989115,0,15410278,51.99,1653,180.0,369.0,,5.0,2.0,,3.0,1.0,9.0,,0.04535362744500726,1.9900833050700473,0.07538434746121969,1.4958286204830755,C,visa,credit
2989116,0,4741710,14.45,9414,148.0,139.0,,7.0,0.0,1.0,7.0,,1.0,1.9673040875545438,,,0.726560453129129,0.020897504443502468,C,american express,credit
2989117,1,6436951,64.74,9020,392.0,,2081.0,,6.0,1.0,4.0,3.0,10.0,1.7968953262271747,0.8724635887606278,0.2553130440096012,,1.4116350286852004,W,american express,debit
2989118,0,13955567,33.67,7667,309.0,435.0,2895.0,9.0,2.0,,1.0,2.0,,,1.8537621209920536,,,1.829097589565538,S,visa,credit
2989119,0,4977647,25.47,11055,430.0,374.0,,1.0,1.0,1.0,4.0,3.0,8.0,0.22698242808298486,,0.3912768918060683,,,S,discover,debit
2989120,0,13981338,9.42,12062,374.0,415.0,,6.0,5.0,1.0,7.0,1.0,4.0,1.698476017011375,0.05159974880054774,1.9842270381231502,,1.829360969083228,W,mastercard,debit
2989121,1,8567988,240.94,12181,365.0,419.0,,14.0,7.0,0.0,9.0,3.0,2.0,0.6058704231933564,0.6346856342633459,,,1.6458127609353923,R,visa,debit
2989122,0,8352963,12.33,5408,406.0,157.0,,7.0,5.0,,0.0,0.0,8.0,,1.2682790534570954,1.5072347803894348,,1.7533896230867796,R,visa,credit
2989123,0,14806085,114.79,4509,,222.0,2089.0,8.0,3.0,,2.0,0.0,12.0,0.3100634078901283,1.780725964835946,1.1410208157271489,,,S,discover,debit
2989124,0,14524379,313.7,4426,189.0,441.0,2931.0,1.0,2.0,,,2.0,5.0,,0.2413507721838979,,1.3253514834002633,0.11047021171975913,W,mastercard,credit
2989125,0,1291998,29.29,11606,244.0,127.0,,0.0,,1.0,6.0,1.0,3.0,0.1595090238900465,1.8512779306184037,,1.382937824786895,0.8117145975053652,H,visa,credit
2989126,0,1871719,74.44,11656,271.0,,,0.0,2.0,0.0,4.0,3.0,,,0.5826891752819428,1.6456527016820595,,,W,visa,credit
2989127,0,2070285,39.69,2462,485.0,258.0,2082.0,7.0,2.0,1.0,6.0,0.0,0.0,0.6070142840246375,1.4363068106119297,1.463735718792147,,,W,american express,debit
2989128,0,8502460,105.81,8676,369.0,306.0,1871.0,5.0,3.0,1.0,7.0,3.0,9.0,1.944566949877163,1.628405178941106,,,1.0472292708877058,W,american express,credit
2989129,1,6481922,40.16,13397,445.0,308.0,3223.0,11.0,6.0,0.0,4.0,2.0,4.0,1.6077892289088656,0.5904504362354208,1.92904448645097,,1.9805193152275715,R,visa,debit
2989130,0,3542256,49.13,11780,319.0,282.0,,1.0,4.0,,7.0,0.0,2.0,1.472721154201916,,,,1.7609502501686756,C,discover,debit
2989131,0,10964602,133.88,7568,127.0,130.0,3245.0,4.0,5.0,0.0,1.0,1.0,8.0,1.7529259389209952,,,,1.2299248984671491,W,american express,credit
2989132,0,3627979,52.5,12461,484.0,337.0,,6.0,2.0,1.0,5.0,0.0,,,0.18369654670324032,,,1.578349035945773,W,visa,credit
2989133,0,15348019,14.84,8755,,237.0,,0.0,0.0,1.0,7.0,3.0,6.0,0.5278561924395857,0.8419446569689994,0.7987665273604847,1.5724353304596559,0.7682837545682197,W,american express,debit
2989134,0,5707173,147.43,9062,381.0,418.0,2347.0,3.0,5.0,1.0,6.0,1.0,11.0,,0.30491990974727945,1.7668443398768363,0.6505874058910648,1.664653830676123,W,american express,debit
2989135,0,7427667,19.36,5991,267.0,,1344.0,7.0,,0.0,4.0,2.0,3.0,1.3591158184027414,,,1.516001723825304,,W,mastercard,credit
2989136,0,1008352,58.15,7953,120.0,191.0,2804.0,0.0,4.0,0.0,4.0,2.0,12.0,1.925145563494062,,1.5911483833004632,,,W,mastercard,debit
2989137,0,202478,87.02,9870,196.0,167.0,1460.0,3.0,0.0,0.0,7.0,2.0,5.0,1.566737652871521,0.977902223193958,1.9531272847626993,0.03783199088973532,0.7358467546648246,W,discover,credit
2989138,0,2607452,60.09,14584,389.0,271.0,1825.0,9.0,,0.0,1.0,0.0,12.0,0.21469006322507056,1.0770906452319031,,1.2757526372579795,1.459381827289143,H,visa,debit
2989139,0,2940499,415.69,4227,,364.0,928.0,7.0,,1.0,,3.0,6.0,,,,,0.6238989702047644,W,discover,credit
2989140,0,1570302,98.2,12811,282.0,,2838.0,6.0,3.0,0.0,,2.0,6.0,,1.6589646273387728,,0.2251764919137733,1.1855823917789845,H,discover,debit
2989141,0,6973914,46.44,7947,373.0,136.0,3356.0,1.0,1.0,1.0,7.0,1.0,14.0,,1.9254656939479067,1.6714445288042032,,,W,visa,credit
2989142,0,11129784,88.42,10637,404.0,435.0,119.0,7.0,,1.0,4.0,3.0,13.0,0.8152398121646456,1.5339271693023713,,,1.3189603042573614,R,visa,debit
2989143,0,10936200,64.58,3199,429.0,241.0,,,,0.0,3.0,0.0,,0.4943949918192323,0.8772328588613354,1.6696667252525088,,1.0854395645054802,W,mastercard,credit
2989144,0,12671960,56.57,8945,109.0,181.0,,5.0,0.0,0.0,4.0,3.0,13.0,1.2511682920289298,0.015278888655723577,0.49185939906891885,0.5915062339316013,1.5942483460558974,C,visa,debit
2989145,0,9309456,66.36,4885,329.0,103.0,2093.0,4.0,4.0,0.0,5.0,3.0,12.0,1.674017325397663,1.9280291937975542,1.040486915254857,,1.1961115789206258,W,discover,debit
2989146,0,2280999,38.58,3025,412.0,270.0,2223.0,4.0,5.0,,4.0,1.0,,0.7458977976726249,0.8336242292940692,,,0.6954158380029791,W,visa,debit
2989147,0,13862940,64.74,14396,270.0,352.0,199.0,2.0,1.0,1.0,5.0,3.0,0.0,,,0.3709551735538532,,1.6195616001538342,W,american express,debit
2989148,0,13371173,36.44,1130,195.0,188.0,,0.0,0.0,1.0,5.0,3.0,2.0,,,,,,W,mastercard,credit
2989149,0,4262608,11.98,13533,430.0,,,3.0,3.0,1.0,0.0,0.0,9.0,0.18963891175283543,1.578550096113909,1.0212845720323138,,0.14519485278173683,W,discover,debit
2989150,0,13650669,135.93,11693,133.0,350.0,2149.0,6.0,2.0,0.0,,0.0,,,1.5390162334364736,0.2036422784639107,,0.6952549590863724,W,mastercard,debit
2989151,1,8577699,111.32,17143,356.0,593.0,3528.0,10.0,6.0,,5.0,4.0,5.0,1.5661592645932678,0.843276511046869,,1.8569470850544374,1.6443834264813944,C,american express,debit
2989152,0,6150064,61.14,3442,,204.0,,3.0,2.0,1.0,0.0,3.0,0.0,,1.9196494054809532,0.4336335737023047,,1.49786155620193,S,discover,debit
2989153,0,2354724,29.72,7393,249.0,438.0,1060.0,5.0,5.0,1.0,7.0,3.0,2.0,,0.7497779715559731,1.2258615711124767,,,S,mastercard,credit
2989154,0,14778205,30.44,8779,486.0,305.0,619.0,5.0,3.0,1.0,7.0,0.0,9.0,0.9186351409379143,1.4607584897314676,0.9386777734437171,1.1441713360640917,1.8008629594959693,W,american express,credit
2989155,0,10232656,23.78,3979,258.0,390.0,2002.0,4.0,2.0,1.0,2.0,0.0,11.0,,,,,,W,american express,debit
2989156,0,6963635,116.59,9515,276.0,198.0,338.0,0.0,0.0,1.0,5.0,3.0,1.0,1.4389078672759528,,,,0.6605366648962239,W,visa,credit
2989157,0,12074180,141.43,9604,389.0,287.0,,2.0,2.0,0.0,5.0,0.0,5.0,,,,0.9650540582048466,0.9960287115328841,W,mastercard,debit
2989158,0,12263745,55.74,10518,312.0,371.0,3387.0,9.0,3.0,0.0,4.0,0.0,6.0,1.6845369522138827,0.5248311944005597,0.996118785118113,,1.2599051941315822,W,american express,debit
2989159,1,8159733,119.68,14127,390.0,405.0,,9.0,7.0,1.0,4.0,4.0,4.0,0.600210339812341,1.5404283522527287,0.7641897117770946,,0.9315540490570621,H,discover,debit
2989160,0,3488922,14.09,8268,,329.0,,5.0,5.0,1.0,2.0,0.0,,1.4845054155445734,,1.5255495080057895,,0.8749095243268066,S,visa,debit
2989161,0,7132919,103.17,10502,186.0,370.0,,2.0,4.0,0.0,7.0,3.0,13.0,,1.9874124194816853,,,1.9155450564726297,S,discover,credit
2989162,0,9676253,31.78,12104,198.0,186.0,,9.0,1.0,0.0,6.0,3.0,7.0,0.3354873778763079,0.5972861674452863,0.250950879144622,,,W,visa,credit
2989163,0,3009086,22.34,13911,455.0,134.0,,9.0,5.0,1.0,7.0,3.0,13.0,,1.1276692667749855,0.887882078273498,1.4044922291831412,,W,american express,credit
2989164,0,1990311,55.89,6456,431.0,431.0,611.0,9.0,3.0,1.0,1.0,3.0,0.0,1.586464492892746,0.5193983634180708,,,,W,mastercard,credit
2989165,0,14774403,41.79,13211,379.0,127.0,1451.0,4.0,0.0,0.0,2.0,0.0,2.0,1.3154610446896542,,,,,W,visa,debit
2989166,0,9238461,16.21,2247,414.0,,,6.0,5.0,1.0,4.0,2.0,11.0,1.2828690211822746,,,,0.7476425146654864,W,mastercard,credit
2989167,0,9618253,18.09,4795,183.0,164.0,1804.0,6.0,1.0,0.0,4.0,0.0,0.0,,,,,0.909757088347952,S,mastercard,credit
2989168,0,7012654,71.47,13186,176.0,,,,1.0,,7.0,2.0,3.0,0.08086526663704352,,0.24086932408127337,,0.23269182191659676,S,mastercard,debit
2989169,0,12904657,32.31,10874,448.0,366.0,,1.0,4.0,1.0,6.0,2.0,12.0,1.4363389580544965,0.46421285305671134,,,1.485767536965768,S,mastercard,credit
2989170,0,5903282,82.12,2489,303.0,313.0,,4.0,5.0,0.0,6.0,3.0,,0.8284455160493152,1.5082098531103518,,,1.3507150240256467,S,discover,credit
2989171,0,467750,61.39,1299,196.0,255.0,,6.0,,1.0,4.0,3.0,10.0,1.660580896381228,,,0.23403770481926522,,W,visa,debit
2989172,0,12152388,126.22,8771,177.0,449.0,1154.0,4.0,1.0,0.0,6.0,,3.0,,,,,1.9971053052277556,W,discover,credit
2989173,0,4038165,28.06,11746,347.0,262.0,,8.0,4.0,1.0,2.0,1.0,9.0,,,0.5048214221775702,,0.4201910923821317,H,american express,credit
2989174,0,12047202,65.77,1539,198.0,166.0,777.0,6.0,1.0,1.0,1.0,3.0,4.0,0.4574052115420566,,,,,C,american express,credit
2989175,0,7671900,90.98,5731,394.0,415.0,1811.0,3.0,2.0,0.0,6.0,,7.0,1.1783727704826785,1.5538988393095368,,,1.8268833635779351,C,american express,debit
2989176,0,5730823,33.08,9584,204.0,112.0,1009.0,7.0,4.0,,0.0,1.0,6.0,0.7917427184554744,0.18898013389053592,,,0.5598485705139153,H,american express,credit
2989177,0,8518448,134.53,11093,,367.0,1045.0,9.0,2.0,1.0,3.0,3.0,,,,0.8407727995822865,,1.850178945537369,C,american express,debit
2989178,0,6989049,14.4,5619,233.0,374.0,1375.0,3.0,0.0,1.0,7.0,0.0,5.0,,1.398362245957366,0.17881728232474492,,0.07903781487940642,W,visa,credit
2989179,0,6454477,28.04,11713,173.0,329.0,,7.0,2.0,1.0,4.0,,14.0,,,0.19664544997984978,,0.38616768115723277,W,mastercard,debit
2989180,0,4361567,13.97,9916,446.0,304.0,1437.0,7.0,0.0,0.0,1.0,3.0,13.0,,,,,0.8413600646336721,R,mastercard,debit
2989181,0,5390136,30.3,13288,183.0,380.0,528.0,5.0,2.0,0.0,5.0,2.0,9.0,0.9270150632701493,,,,,H,american express,debit
2989182,0,5313882,48.25,7087,295.0,205.0,,5.0,4.0,0.0,2.0,2.0,1.0,1.6392146012191726,0.6305223749527329,1.621544669908407,,1.0851475245371587,R,visa,debit
2989183,0,7168360,106.19,3141,135.0,221.0,,2.0,1.0,0.0,5.0,3.0,5.0,0.017526223590195844,,0.5201293530177222,,0.6024041095945774,C,american express,credit
2989184,0,15370792,48.22,14066,204.0,114.0,2399.0,3.0,,1.0,2.0,1.0,10.0,1.5207527317802847,0.54211993771986,,,1.4415656451716328,W,visa,debit
2989185,0,5841228,33.91,11736,175.0,428.0,,7.0,3.0,0.0,6.0,1.0,4.0,1.4653890851968128,0.4072511898185338,,,1.9985950409985411,W,american express,credit
2989186,0,9882731,15.81,4523,464.0,,3032.0,7.0,2.0,0.0,0.0,1.0,,1.288621679276466,,0.16933932506051108,1.0625281429939486,1.09980230777653,W,mastercard,debit
2989187,0,716159,20.67,12352,111.0,196.0,,3.0,3.0,1.0,6.0,1.0,4.0,,,,,0.6314796357431509,S,discover,debit
2989188,0,139554,69.98,5147,257.0,138.0,,6.0,2.0,,5.0,1.0,7.0,0.6187367266916577,,1.5889064132246367,,1.048747163682338,W,mastercard,credit
2989189,0,10979651,110.52,10311,284.0,340.0,267.0,4.0,1.0,0.0,3.0,0.0,12.0,0.8889143596075115,,,,1.6746655926239293,W,mastercard,debit
2989190,0,10581762,39.04,6119,137.0,393.0,,0.0,0.0,0.0,1.0,,6.0,0.19451468012299555,1.941483175792881,,,1.6718801619989199,S,mastercard,credit
2989191,0,12214851,143.86,9735,382.0,252.0,148.0,2.0,5.0,0.0,6.0,0.0,14.0,,0.2421734967336846,,,1.0209825190394366,S,visa,debit
2989192,0,8880909,25.54,2077,321.0,167.0,,9.0,2.0,1.0,6.0,1.0,12.0,1.8318740036194718,1.201417942952192,0.6126189236879003,,1.138747818244645,S,visa,credit
2989193,0,4980709,39.95,3051,159.0,176.0,2862.0,0.0,,0.0,0.0,3.0,13.0,0.40020302223074733,,,,1.6739322699867252,S,mastercard,debit
2989194,0,1651179,42.74,13087,324.0,357.0,541.0,3.0,4.0,0.0,3.0,3.0,12.0,0.5888900600489324,1.188925421377938,,0.43486320321850247,,W,mastercard,debit
2989195,0,15275303,185.59,6889,109.0,105.0,,3.0,4.0,0.0,3.0,1.0,,,,1.7626839549655826,1.722211836195277,,W,visa,credit
2989196,0,2970420,60.76,2340,265.0,130.0,,2.0,,1.0,1.0,0.0,,,1.8273733784211794,0.2403257304481805,,1.7412102790797228,H,visa,credit
2989197,0,15605440,12.95,9436,360.0,245.0,,4.0,3.0,1.0,5.0,3.0,2.0,1.3053394203604993,1.6532792535871184,1.3199561045313872,,0.2535123394560619,W,american express,credit
2989198,0,4381114,116.9,3817,273.0,440.0,3443.0,3.0,4.0,0.0,,0.0,7.0,,0.14070934233615517,,1.8168324542161025,1.9426903370921285,W,visa,credit
2989199,0,9026975,239.07,5832,305.0,125.0,2577.0,,4.0,0.0,1.0,1.0,5.0,0.9152061103192095,,,,0.03836034842535163,H,american express,credit
2989200,0,1548861,44.71,2782,381.0,426.0,2299.0,2.0,0.0,1.0,6.0,3.0,13.0,1.5672032173992536,,,,,C,mastercard,credit
2989201,0,12573239,26.64,11731,258.0,437.0,1467.0,0.0,1.0,0.0,4.0,3.0,13.0,1.0971349280875757,1.342496501697792,1.7653524324482148,,1.4613202039832789,H,mastercard,debit
2989202,0,6415513,109.01,2799,330.0,151.0,2444.0,5.0,0.0,0.0,3.0,1.0,6.0,,,1.8777861336237989,0.48616482699831187,1.2110245540671398,W,visa,credit
2989203,0,8664770,262.8,8911,145.0,419.0,21.0,,4.0,1.0,6.0,3.0,14.0,,,,1.2539378145299203,,W,american express,credit
2989204,0,2137903,107.66,6604,302.0,394.0,,1.0,1.0,0.0,1.0,0.0,7.0,0.4714384869462347,1.6714757970226606,,0.5326389837665444,1.306755374655669,W,mastercard,credit
2989205,0,4192126,14.9,10935,135.0,,714.0,5.0,1.0,,2.0,0.0,8.0,1.419212426489549,1.0251840124881977,,,,W,visa,debit
2989206,0,6452774,99.86,3457,208.0,,,2.0,5.0,0.0,7.0,,2.0,0.5487249159865253,1.0011525345811654,,,0.6378063168718897,W,american express,credit
2989207,0,1187511,75.44,12457,273.0,106.0,,0.0,2.0,1.0,7.0,1.0,4.0,,1.4914731118735294,,,1.1861436313441036,W,discover,debit
2989208,0,11700979,25.44,13349,492.0,,,4.0,1.0,1.0,7.0,2.0,7.0,0.8293401371220386,0.13168529987625344,1.8493560857429303,,1.7750062197749978,C,american express,debit
2989209,0,5502524,153.09,3928,474.0,,1944.0,3.0,5.0,1.0,0.0,3.0,4.0,0.7362955637152246,1.6099891797839796,1.0200919327441589,,0.7499392775308631,H,mastercard,debit
2989210,0,11647916,77.53,14064,335.0,273.0,,2.0,,,5.0,1.0,10.0,,,1.5880792241011645,,,C,american express,debit
2989211,0,3001327,156.33,7778,123.0,185.0,1171.0,,2.0,1.0,5.0,2.0,13.0,1.6688550202106924,1.3601088379904425,0.7912296742734122,,0.15159143160354027,C,mastercard,credit
2989212,0,613518,23.36,3516,482.0,142.0,3455.0,6.0,4.0,0.0,5.0,3.0,0.0,,,,1.7716394001009896,,S,discover,credit
2989213,0,14589122,75.12,8281,384.0,375.0,,8.0,2.0,,1.0,1.0,13.0,,,1.0816385678606006,,1.612864391185612,H,discover,credit
2989214,0,3561933,26.68,4047,294.0,106.0,1780.0,7.0,2.0,1.0,2.0,3.0,1.0,1.0104437811270581,0.9108691660897232,,,0.9825101419693758,S,american express,debit
2989215,0,15358858,66.56,7951,212.0,255.0,492.0,3.0,0.0,,,0.0,8.0,0.12151871160758887,1.797791672012535,1.8213121806541905,,1.4850271092511718,W,american express,debit
2989216,0,11027944,178.0,5237,145.0,141.0,,1.0,4.0,1.0,3.0,2.0,1.0,0.20298770175178782,,1.7159097802089178,1.5819474737987438,,W,discover,credit
2989217,0,8447630,17.44,10574,314.0,410.0,3395.0,8.0,3.0,,1.0,1.0,9.0,0.6441620470499947,0.4374279678797597,1.6237387374969385,0.7511517658471032,1.1302141826057466,H,discover,debit
2989218,0,10051343,18.26,8575,155.0,262.0,1990.0,2.0,3.0,0.0,1.0,0.0,8.0,1.5567674760470265,0.18424322038721663,,,1.51546813316312,H,visa,debit
2989219,0,8942565,117.26,1275,155.0,317.0,,7.0,2.0,0.0,1.0,3.0,,0.0032166150584560516,,,,,W,american express,credit
2989220,0,5999100,53.98,7789,358.0,375.0,,5.0,4.0,1.0,6.0,0.0,4.0,0.2610499922130334,0.49075675178056843,,1.29171881590109,,S,american express,credit
2989221,0,14718000,139.35,13728,457.0,147.0,,3.0,5.0,0.0,7.0,0.0,12.0,1.461396514561242,1.4805164773458401,,1.09116547876208,,C,mastercard,credit
2989222,0,1036278,28.62,6305,199.0,,3331.0,0.0,0.0,1.0,4.0,0.0,13.0,,0.13157845943789548,,,1.1650058289824625,H,visa,debit
2989223,0,11839904,56.88,2778,488.0,,2925.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0633804932044173,1.3636925540119007,,,1.7775010601552266,S,visa,credit
2989224,0,9800997,94.68,4745,209.0,314.0,1546.0,5.0,1.0,1.0,7.0,0.0,,0.3251810660510479,,,0.7965386125908349,1.488415086389617,H,discover,debit
2989225,0,2633635,64.6,8222,232.0,192.0,1616.0,,2.0,0.0,3.0,1.0,13.0,,1.3727636837132622,,,1.4775515903095333,C,american express,credit
2989226,0,10539721,13.05,12932,302.0,364.0,926.0,2.0,3.0,0.0,0.0,0.0,13.0,,0.009704206364567591,,0.8887082302117737,1.6691969119049035,S,discover,credit
2989227,0,15055682,522.21,4596,119.0,286.0,,1.0,5.0,1.0,6.0,2.0,11.0,0.18730161583480154,,,1.1806652313007098,1.0334114241225953,W,mastercard,credit
2989228,1,4685353,211.9,12802,483.0,356.0,,7.0,,0.0,7.0,4.0,6.0,1.1115866964801548,0.7211233371654069,0.8206946118805591,,0.9794801682536962,H,discover,debit
2989229,0,9070741,18.68,9276,486.0,377.0,,5.0,1.0,1.0,5.0,3.0,4.0,,,,,0.3994465143225514,W,discover,debit
2989230,0,6060070,70.2,2661,285.0,395.0,667.0,1.0,,1.0,2.0,3.0,2.0,1.6851928208178506,,1.8523126074445595,0.49962399675188496,,W,american express,debit
2989231,0,411302,76.96,12284,393.0,323.0,,2.0,4.0,1.0,5.0,1.0,,,1.3275820229403374,0.8736100741539805,,0.6276125457107486,W,visa,debit
2989232,0,978951,120.92,11683,176.0,379.0,1741.0,4.0,4.0,0.0,6.0,,11.0,0.214486927202461,1.4243789573162964,,,0.28461806354526487,W,visa,credit
