TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3396004,-5,549295,0,0,0,0,13,-33,0,0,100.0,NotFound,64,-300,New,NotFound,225,15,271,507,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome 65.0 for android,24,Unknown,Unknown,F,F,T,F,mobile,Lenovo A2016b30 Build/MRA58K
3456599,-5,118082,0,0,0,-5,13,-33,0,0,100.0,NotFound,52,-300,New,NotFound,225,15,176,595,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome 65.0,24,Unknown,Unknown,F,F,T,F,desktop,Unknown
3036948,-5,865397,0,0,0,-6,13,-33,0,0,100.0,Found,52,-300,Found,Found,166,13,621,501,252,14,Unknown,11,321,147,Unknown,Found,Found,Windows 7,chrome 63.0,24,1280x1024,match_status:2,T,F,T,T,desktop,Windows
3534280,-5,355739,0,0,0,-6,13,-33,0,0,100.0,NotFound,64,-300,New,NotFound,225,15,271,595,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome 66.0 for android,24,Unknown,Unknown,F,F,T,F,mobile,Moto G (5) Build/NPPS25.137-93-8
3366520,-20,340485,0,0,0,0,13,-33,0,0,100.0,NotFound,33,-300,Unknown,Unknown,225,15,427,563,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,mobile safari generic,24,Unknown,Unknown,F,F,F,F,mobile,Unknown
3064745,-5,249413,0,0,0,0,13,-33,0,0,100.0,NotFound,25,-300,New,NotFound,159,15,410,136,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome 63.0 for android,24,Unknown,Unknown,F,F,T,T,mobile,F5321
3158874,-5,98221,0,0,0,0,13,-33,0,0,100.0,NotFound,49,-420,New,NotFound,166,15,492,266,252,14,Unknown,11,321,147,Unknown,New,NotFound,iOS 11.2.2,mobile safari 11.0,32,2048x1536,match_status:1,T,F,F,F,mobile,iOS Device
3152463,-10,556376,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,Found,Found,225,15,290,401,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 63.0,24,Unknown,Unknown,F,F,T,T,desktop,Windows
3375637,-45,248190,0,0,-9,-31,13,-33,0,0,100.0,NotFound,33,-300,Found,Found,225,13,266,595,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 65.0 for android,24,Unknown,Unknown,F,F,T,F,mobile,PRA-LX3 Build/HUAWEIPRA-LX3
3116363,-5,67012,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,Found,Found,166,15,100,535,252,14,Unknown,11,321,147,Unknown,Found,Found,Windows 8.1,ie 11.0 for desktop,24,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
3117867,0,18879,0,0,16,-25,13,-33,0,0,100.0,NotFound,52,-300,New,NotFound,166,13,122,146,252,14,Unknown,11,321,147,Unknown,New,NotFound,iOS 10.3.2,mobile safari 10.0,32,2048x1536,match_status:1,T,F,T,T,mobile,iOS Device
3079363,-15,129118,0,0,0,0,13,-33,0,0,100.0,NotFound,14,-300,Unknown,Unknown,166,15,339,472,252,14,Unknown,11,321,147,Unknown,Unknown,Unknown,Unknown,Unknown,24,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3043277,-20,141641,0,0,0,0,13,-33,0,0,100.0,NotFound,49,-300,Unknown,Unknown,166,15,312,161,252,14,Unknown,11,321,147,Unknown,New,NotFound,iOS 10.3.3,mobile safari 10.0,32,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3402908,-5,47335,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,Found,Found,166,15,542,597,252,14,Unknown,11,321,147,Unknown,Found,Found,Windows 10,chrome 65.0,24,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3053285,-5,102840,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,New,NotFound,225,15,427,541,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome 63.0,24,Unknown,Unknown,F,F,T,T,desktop,Windows
3124523,-5,595699,0,0,5,0,13,-33,0,0,100.0,NotFound,52,-420,Found,Found,166,15,399,472,252,14,Unknown,11,321,147,Unknown,Found,Found,Windows 10,chrome 63.0,24,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3552043,-25,348244,0,0,0,0,13,-33,0,0,100.0,NotFound,27,-300,Unknown,Unknown,225,15,266,325,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,mobile safari 11.0,24,Unknown,Unknown,F,F,F,F,mobile,Unknown
3100257,0,88743,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,Found,Found,166,15,454,214,252,14,Unknown,11,321,147,Unknown,Found,Found,Mac OS X 10_10_5,chrome 63.0,24,1440x900,match_status:2,T,F,T,T,desktop,MacOS
3217042,-5,161677,0,0,0,0,13,-33,0,0,100.0,NotFound,49,-300,New,NotFound,225,15,607,561,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome generic for android,24,Unknown,Unknown,F,F,T,F,mobile,MotoG3 Build/MPIS24.65-33.1-2-16
3481063,-5,54977,4,0,-9,-12,13,-33,4,0,100.0,NotFound,52,-300,Found,Found,225,15,290,315,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 65.0,24,Unknown,Unknown,F,F,T,F,desktop,Unknown
3183376,-25,118884,0,0,0,0,13,-33,0,0,100.0,NotFound,49,-300,Unknown,Unknown,225,15,153,563,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,safari generic,24,Unknown,Unknown,F,F,F,F,desktop,Unknown
3348178,-5,600765,0,0,11,-21,13,-33,0,0,100.0,NotFound,33,-300,New,NotFound,166,15,391,600,252,14,Unknown,11,321,147,Unknown,New,NotFound,iOS 11.2.6,mobile safari generic,32,1334x750,match_status:1,T,F,T,F,mobile,iOS Device
3361538,-20,242777,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,New,NotFound,225,15,427,507,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome 64.0,24,Unknown,Unknown,F,F,T,F,desktop,Unknown
3069370,-10,50360,0,0,0,0,10,-16,0,-1,100.0,NotFound,51,-300,Found,Found,166,15,339,472,249,14,IP_PROXY:ANONYMOUS,15,205,137,Found,Found,Found,Windows 7,ie 11.0 for desktop,24,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
3093076,0,48195,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-480,Found,Found,166,15,529,222,252,14,Unknown,11,321,147,Unknown,Found,Found,Android 7.0,chrome 63.0 for android,32,2220x1080,match_status:2,T,F,T,T,mobile,SM-G950U Build/NRD90M
3223627,-5,117537,0,0,0,0,13,-33,0,0,100.0,NotFound,49,-300,New,NotFound,166,13,529,256,252,14,Unknown,11,321,147,Unknown,New,NotFound,iOS 11.2.5,mobile safari generic,32,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3119149,-5,25283,0,0,0,0,13,-33,0,0,95.23999786376952,NotFound,49,-300,New,NotFound,166,15,100,391,252,14,Unknown,11,321,147,Unknown,Found,Found,Mac OS X 10_13_2,chrome 63.0,24,2560x1440,match_status:2,T,F,T,F,desktop,MacOS
3524318,-5,91165,0,0,6,0,13,-33,0,0,100.0,NotFound,64,-360,Found,Found,166,15,352,214,252,14,Unknown,11,321,147,Unknown,Found,Found,Android 7.0,chrome 66.0 for android,24,1920x1080,match_status:2,T,F,T,F,mobile,SM-G930V Build/NRD90M
3281657,-5,168097,0,0,1,0,13,-33,0,0,100.0,NotFound,33,-300,Found,Found,225,15,290,401,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 64.0 for android,24,Unknown,Unknown,F,F,T,F,mobile,SM-J530GM Build/NRD90M
3069746,-5,46185,0,0,21,-49,13,-33,0,0,100.0,NotFound,52,-300,Found,NotFound,166,15,410,500,252,14,Unknown,11,321,147,Unknown,Found,NotFound,Windows 8.1,chrome 59.0,24,1366x768,match_status:2,T,F,T,T,desktop,Windows
3143187,0,138388,0,0,-9,-22,13,-33,0,0,100.0,NotFound,20,-300,New,NotFound,225,15,417,507,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome 63.0 for android,24,Unknown,Unknown,F,F,T,T,mobile,XT1635-02
3051430,-5,224075,0,0,0,0,13,-33,0,0,100.0,NotFound,49,-480,New,NotFound,166,18,399,222,252,14,Unknown,11,321,147,Unknown,New,NotFound,iOS 11.2.1,mobile safari 11.0,32,2436x1125,match_status:1,T,F,F,F,mobile,iOS Device
3348633,-5,71843,0,0,6,-4,13,-33,0,0,100.0,NotFound,52,-360,Found,Found,166,12,410,146,252,14,Unknown,11,321,147,Unknown,Found,Found,Windows 7,chrome 64.0,24,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3307747,-20,82362,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,Found,Found,225,15,266,325,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 64.0,24,Unknown,Unknown,F,F,T,F,desktop,Unknown
3109930,-5,206873,0,0,7,-8,13,-33,0,0,100.0,NotFound,52,-300,New,NotFound,225,20,176,507,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome 63.0,24,Unknown,Unknown,F,F,T,T,desktop,Windows
3171045,-5,123530,0,0,0,0,13,-33,0,0,100.0,NotFound,49,-300,New,NotFound,166,15,312,484,252,14,Unknown,11,321,147,Unknown,New,NotFound,iOS 11.2.1,mobile safari 11.0,32,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3505443,-20,163316,0,0,0,0,13,-33,0,0,100.0,NotFound,64,-300,Found,Found,225,15,427,325,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,samsung browser 6.4,24,Unknown,Unknown,F,F,T,F,mobile,SAMSUNG SM-A720F Build/NRD90M
3191939,-20,472745,0,0,0,-5,13,-33,0,0,100.0,NotFound,49,-300,New,NotFound,225,15,176,507,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome 63.0 for android,24,Unknown,Unknown,F,F,T,F,mobile,LG-X230 Build/MRA58K
3434846,0,202,0,0,0,0,13,-33,0,0,100.0,Found,52,-300,Found,Found,166,15,214,533,252,14,Unknown,11,321,147,Unknown,Found,Found,Android 7.1.1,chrome 65.0 for android,24,1024x768,match_status:2,T,F,T,T,mobile,SM-T350 Build/NMF26X
3047749,-5,118805,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,Found,Found,225,15,254,507,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 63.0,24,Unknown,Unknown,F,F,T,T,desktop,Windows
3069416,0,3142,0,0,2,-7,13,-33,0,0,100.0,NotFound,52,-300,New,NotFound,166,15,352,549,252,14,Unknown,11,321,147,Unknown,New,NotFound,Mac OS X 10_13_2,safari generic,24,1440x900,match_status:2,T,F,T,T,desktop,MacOS
2989783,-5,98480,0,0,4,-5,13,-33,0,0,95.16000366210938,NotFound,52,-300,New,NotFound,166,13,216,214,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,ie 11.0 for desktop,24,Unknown,Unknown,F,F,T,F,desktop,rv:11.0
3445821,-5,216348,0,0,0,0,13,-33,0,0,100.0,NotFound,64,-300,New,NotFound,225,15,153,325,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome 65.0 for android,24,Unknown,Unknown,F,F,T,F,mobile,SM-G900M Build/LRX21T
3405151,-5,405778,0,0,0,0,13,-33,0,0,100.0,NotFound,64,-480,New,NotFound,166,15,529,222,252,14,Unknown,11,321,147,Unknown,New,NotFound,iOS 11.2.6,mobile safari generic,32,2208x1242,match_status:2,T,F,T,F,mobile,iOS Device
3024228,-5,27069,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,New,NotFound,166,15,215,277,252,14,Unknown,11,321,147,Unknown,New,NotFound,Windows 10,edge 15.0,24,1366x768,match_status:2,T,F,T,T,desktop,Windows
3256077,-5,547306,0,0,0,-5,13,-33,0,0,100.0,NotFound,52,-360,Found,Found,166,15,548,333,252,14,Unknown,11,321,147,Unknown,Found,Found,Windows 7,ie 11.0 for desktop,24,1024x768,match_status:2,T,F,T,T,desktop,Trident/7.0
3531098,-5,114516,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,New,NotFound,166,15,548,278,252,14,Unknown,11,321,147,Unknown,New,NotFound,Windows 10,chrome 66.0,24,3200x1800,match_status:2,T,F,T,F,desktop,Windows
3119487,-10,128639,0,0,9,-10,13,-33,0,0,100.0,NotFound,52,-300,Found,Found,225,15,176,507,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,firefox 57.0,24,Unknown,Unknown,F,F,T,T,desktop,Windows
3443863,-5,93374,0,0,-5,-30,13,-33,0,0,100.0,NotFound,64,-300,Found,Found,225,15,384,507,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 65.0,24,Unknown,Unknown,F,F,T,F,desktop,Unknown
3060788,0,80118,0,0,0,0,13,-33,0,0,93.5500030517578,NotFound,52,-300,New,NotFound,142,15,410,247,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,safari generic,24,Unknown,Unknown,F,F,T,T,desktop,Unknown
3139825,-5,88349,0,0,0,-34,13,-33,0,0,100.0,NotFound,52,-300,Found,Found,146,15,410,321,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 63.0,24,Unknown,Unknown,F,F,T,T,desktop,Windows
3013450,-5,53250,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-360,Found,Found,166,15,215,214,252,14,Unknown,11,321,147,Unknown,Found,Found,Windows 10,chrome 62.0,24,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3098865,-5,146495,0,0,0,-6,13,-33,0,0,100.0,NotFound,52,-480,Found,Found,166,15,312,222,252,14,Unknown,11,321,147,Unknown,Found,Found,Windows 10,chrome 63.0,24,1366x768,match_status:2,T,F,T,F,desktop,Windows
3422580,-10,119606,0,0,2,-7,13,-33,0,0,100.0,NotFound,64,-300,Found,Found,225,15,153,325,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 62.0,24,Unknown,Unknown,F,F,T,F,desktop,Unknown
3392595,-35,388639,0,0,9,-33,13,-33,0,0,100.0,NotFound,64,-300,Unknown,Unknown,225,15,417,595,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome 55.0 for android,24,Unknown,Unknown,F,F,F,F,mobile,SM-J700M Build/MMB29K
3078252,-15,91137,0,0,-6,-21,13,-33,0,0,100.0,NotFound,35,-300,Found,Found,225,15,417,507,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 63.0 for android,24,Unknown,Unknown,F,F,T,T,mobile,SM-G955F Build/NRD90M
3024506,0,17365,0,0,5,0,13,-33,0,0,100.0,Found,52,-300,Found,Found,166,15,352,222,252,14,Unknown,11,321,147,Unknown,Found,Found,Android,chrome 63.0,32,1280x720,match_status:2,T,F,T,T,mobile,Unknown
3402241,0,4543,0,0,13,-5,13,-33,0,0,100.0,NotFound,52,-300,New,NotFound,166,15,303,368,252,14,Unknown,11,321,147,Unknown,New,NotFound,Linux,chrome 63.0,32,1280x720,match_status:2,T,F,T,T,desktop,Unknown
3377492,-5,465971,0,0,0,0,13,-33,0,0,100.0,NotFound,19,-300,Found,Found,225,15,427,595,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 65.0 for android,24,Unknown,Unknown,F,F,T,F,mobile,LG-K500 Build/MMB29M
3356686,-10,350088,0,0,0,0,0,0,0,0,100.0,NotFound,52,-300,Found,Found,225,15,427,223,255,41,IP_PROXY:TRANSPARENT,11,356,201,Found,Found,Found,Unknown,firefox 58.0,24,Unknown,Unknown,F,F,T,F,desktop,Windows
3312760,-5,92686,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-480,Found,Found,166,15,548,222,252,14,Unknown,11,321,147,Unknown,Found,Found,Windows 7,ie 11.0 for desktop,24,1600x900,match_status:2,T,F,T,T,desktop,Trident/7.0
3052926,-5,78838,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,Found,Found,225,15,266,507,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 63.0,24,Unknown,Unknown,F,F,T,T,desktop,Windows
3552675,-10,135425,0,0,0,0,13,-33,0,0,100.0,NotFound,27,-300,Found,Found,102,15,410,360,252,14,Unknown,11,321,147,Unknown,Found,Found,Mac OS X 10_9_5,chrome 66.0,24,1280x800,match_status:2,T,F,T,F,desktop,MacOS
3391832,0,28615,0,0,0,0,13,-33,0,0,100.0,Found,52,-360,Found,Found,166,15,400,253,252,14,Unknown,11,321,147,Unknown,Found,Found,Android 7.0,chrome 65.0 for android,24,1280x720,match_status:2,T,F,T,T,mobile,SM-J727T1 Build/NRD90M
3143964,-25,155661,0,0,0,0,13,-33,0,0,96.66999816894533,NotFound,63,-300,Unknown,Unknown,225,15,176,507,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,firefox 57.0,24,Unknown,Unknown,F,F,F,T,desktop,Unknown
3565663,-5,400671,0,0,0,-7,13,-33,0,0,100.0,NotFound,52,-300,Found,Found,225,15,290,595,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 66.0,24,Unknown,Unknown,F,F,T,F,desktop,Windows
3376834,-5,231306,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,New,NotFound,225,15,271,507,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome 65.0,24,Unknown,Unknown,F,F,T,F,desktop,Unknown
3477399,-25,217018,0,0,7,-30,35,-45,0,0,100.0,NotFound,64,-300,New,NotFound,166,12,317,597,252,14,IP_PROXY:TRANSPARENT,11,321,100,Found,New,NotFound,iOS 11.3.0,mobile safari generic,32,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
3532845,-5,109215,0,0,0,-20,13,-33,0,0,100.0,NotFound,52,-300,Found,Found,225,15,271,595,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 66.0,24,Unknown,Unknown,F,F,T,F,desktop,Unknown
3277738,0,83858,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,New,NotFound,166,15,410,256,252,14,Unknown,11,321,147,Unknown,New,NotFound,iOS 11.2.5,mobile safari generic,32,2208x1242,match_status:1,T,F,T,T,mobile,iOS Device
3495609,-5,180198,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,New,NotFound,166,15,529,161,252,14,Unknown,11,321,147,Unknown,New,NotFound,Windows 10,edge 16.0,24,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3321702,-5,281022,0,0,0,-6,13,-33,0,0,100.0,NotFound,33,-300,New,NotFound,225,15,290,401,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome 64.0 for android,24,Unknown,Unknown,F,F,T,F,mobile,Moto G Play Build/MPIS24.241-15.3-7
3111254,-5,153831,0,0,0,0,13,-33,0,0,100.0,NotFound,49,-360,Found,Found,166,15,542,333,252,14,Unknown,11,321,147,Unknown,Found,Found,iOS 11.2.1,mobile safari 11.0,32,2001x1125,match_status:1,T,F,T,F,mobile,iOS Device
3068622,-5,351046,0,0,1,0,13,-33,0,0,100.0,NotFound,52,-300,Found,Found,225,15,271,507,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 63.0,24,Unknown,Unknown,F,F,T,T,desktop,Unknown
3184180,-40,169087,0,0,23,-8,13,-33,0,0,100.0,NotFound,18,-360,Found,Found,166,12,321,333,252,14,Unknown,11,321,147,Unknown,Found,Found,Android 7.0,chrome 62.0 for android,32,2960x1440,match_status:2,T,F,T,T,mobile,SM-G955U Build/NRD90M
3012704,-10,210318,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,Found,Found,225,13,266,507,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 62.0,24,Unknown,Unknown,F,F,T,T,desktop,Windows
3156070,-5,126102,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,Found,Found,225,15,266,325,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 57.0,24,Unknown,Unknown,F,F,T,F,desktop,Unknown
3278540,-5,454693,0,0,0,0,13,-33,0,0,100.0,NotFound,33,-300,New,NotFound,225,15,153,417,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome generic,24,Unknown,Unknown,F,F,T,F,desktop,Moto G (4) Build/NPJ25.93-14.7
3044047,-5,128536,0,0,0,0,13,-33,0,0,100.0,NotFound,24,-300,Found,Found,225,15,266,139,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,firefox 57.0,24,Unknown,Unknown,F,F,T,T,desktop,rv:57.0
3433041,-55,192484,-7,-8,1,0,13,-33,-7,-8,100.0,NotFound,64,-300,Found,Found,225,15,266,612,252,14,Unknown,11,321,147,Unknown,Found,Found,Unknown,chrome 65.0 for android,24,Unknown,Unknown,F,F,T,F,mobile,Hisense L675 Build/MRA58K
3103818,-5,62913,0,0,3,-9,13,-33,0,0,100.0,NotFound,49,-300,New,NotFound,166,15,352,600,252,14,Unknown,11,321,147,Unknown,New,NotFound,Mac OS X 10_12_5,chrome 63.0,24,1440x900,match_status:2,T,F,T,F,desktop,MacOS
3052636,0,26228,0,0,5,-33,13,-33,0,0,100.0,NotFound,52,-360,New,NotFound,166,13,410,514,252,14,Unknown,11,321,147,Unknown,New,NotFound,Windows 7,ie 11.0 for desktop,24,1680x1050,match_status:2,T,T,T,T,desktop,Trident/7.0
3218969,-40,278405,0,0,1,0,13,-33,0,0,100.0,NotFound,52,60,New,NotFound,225,15,266,127,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,ie 11.0 for desktop,24,Unknown,Unknown,F,T,T,F,desktop,Trident/7.0
3079987,-5,114129,0,0,0,0,13,-33,0,0,100.0,NotFound,49,-360,New,NotFound,166,15,548,100,252,14,Unknown,11,321,147,Unknown,New,NotFound,Mac OS X 10_12_6,safari generic,24,1440x900,match_status:2,T,F,F,F,desktop,MacOS
3041371,-25,11459,0,0,18,-36,23,-49,0,0,100.0,Found,11,-300,Found,Found,166,12,317,600,252,14,IP_PROXY:TRANSPARENT,11,321,147,Found,Found,Found,Android 6.0.1,chrome 63.0 for android,32,2560x1440,match_status:2,T,F,T,T,mobile,SAMSUNG-SM-G890A Build/MMB29K
3363787,-5,11479,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-480,Found,Found,166,15,621,394,252,14,Unknown,11,321,147,Unknown,Found,Found,Windows 8.1,firefox 58.0,24,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3141581,-5,310373,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,New,NotFound,225,15,427,563,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome 63.0,24,Unknown,Unknown,F,F,T,T,desktop,Windows
3078981,-20,129118,0,0,0,0,13,-33,0,0,100.0,NotFound,49,-300,Unknown,Unknown,166,15,339,472,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,Unknown,24,Unknown,match_status:2,F,F,F,F,Unknown,Unknown
3091902,-5,64991,0,0,0,0,13,-33,0,0,100.0,NotFound,49,-300,Found,Found,166,15,529,161,252,14,Unknown,11,321,147,Unknown,Found,Found,Mac OS X 10_13_2,chrome 63.0,24,2880x1800,match_status:2,T,F,T,F,desktop,MacOS
3061847,-5,81028,0,0,0,-9,13,-33,0,0,100.0,NotFound,52,-420,Found,Found,166,13,400,472,252,14,Unknown,11,321,147,Unknown,Found,Found,Windows 8.1,chrome 63.0,24,1024x768,match_status:2,T,F,T,F,desktop,Windows
3078088,-5,40782,0,0,8,-3,13,-33,0,0,100.0,NotFound,52,-300,Found,Found,166,13,100,500,252,14,Unknown,11,321,147,Unknown,Found,Found,Windows 10,chrome 63.0,24,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3161911,-20,210879,0,0,7,-22,13,-33,0,0,100.0,NotFound,49,-300,Unknown,Unknown,225,15,266,563,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,mobile safari 11.0,24,Unknown,Unknown,F,F,F,F,mobile,Unknown
3315016,-5,38810,0,0,0,0,13,-33,0,0,100.0,Found,52,-300,Found,Found,166,15,529,600,252,14,Unknown,11,321,147,Unknown,Found,Found,Windows 10,chrome 64.0,24,1280x800,match_status:2,T,F,T,T,desktop,Windows
3441338,-5,173616,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,Found,Found,166,15,312,277,252,14,Unknown,11,321,147,Unknown,Found,Found,Windows 10,edge 16.0,24,1919x1080,match_status:2,T,F,T,T,desktop,Windows
3363284,-20,237592,0,0,1,-100,13,-33,0,0,100.0,NotFound,33,-300,Unknown,Unknown,225,15,417,561,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,mobile safari generic,24,Unknown,Unknown,F,F,F,F,mobile,Unknown
3452047,-5,103577,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-480,New,NotFound,166,15,542,222,252,14,Unknown,11,321,147,Unknown,New,NotFound,Windows 7,ie 11.0 for desktop,24,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
3088112,-5,121580,0,0,0,0,13,-33,0,0,100.0,NotFound,49,-300,New,NotFound,166,15,215,533,252,14,Unknown,11,321,147,Unknown,New,NotFound,iOS 10.3.2,mobile safari 10.0,32,2048x1536,match_status:1,T,F,F,F,mobile,iOS Device
3085256,-5,93998,0,0,0,-16,13,-33,0,0,100.0,NotFound,52,-480,New,NotFound,166,13,529,222,252,14,Unknown,11,321,147,Unknown,New,NotFound,Windows 10,ie 11.0 for desktop,24,1600x900,match_status:2,T,F,T,T,desktop,Trident/7.0
3397242,-5,8278,0,0,0,-1,13,-33,0,0,100.0,NotFound,52,-300,New,NotFound,166,15,341,500,252,14,Unknown,11,321,147,Unknown,New,NotFound,Windows 8.1,ie 11.0 for desktop,24,1366x767,match_status:2,T,T,F,T,desktop,Trident/7.0
3534324,-5,91104,0,0,3,-19,13,-33,0,0,94.12000274658205,NotFound,52,-420,New,NotFound,102,15,410,474,252,14,Unknown,11,321,147,Unknown,Found,Found,Windows 7,chrome 66.0,24,1920x1200,match_status:2,T,F,T,F,desktop,Windows
3506305,-20,125256,0,0,0,0,13,-33,0,0,100.0,NotFound,64,-300,Unknown,Unknown,225,15,266,325,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,safari generic,24,Unknown,Unknown,F,F,F,F,desktop,Unknown
3243433,-5,208356,0,0,0,0,13,-33,0,0,100.0,NotFound,52,-300,New,NotFound,225,15,427,563,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome 64.0,24,Unknown,Unknown,F,F,T,F,desktop,Windows
3239649,-10,49210,0,0,0,-12,13,-33,6,0,100.0,Found,52,-360,Found,Found,166,15,312,214,252,14,Unknown,11,321,147,Unknown,Found,Found,Windows 10,chrome 64.0,24,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3257020,-5,139255,0,0,17,-100,13,-33,0,0,100.0,Found,33,-300,Found,Found,166,15,122,600,252,14,Unknown,11,321,147,Unknown,Found,Found,iOS 11.0.3,mobile safari generic,32,2048x1536,match_status:2,T,F,T,F,mobile,iOS Device
3223409,-5,407051,0,0,0,-6,13,-33,0,0,100.0,NotFound,52,-300,New,NotFound,225,15,559,507,252,14,Unknown,11,321,147,Unknown,New,NotFound,Unknown,chrome 63.0,24,Unknown,Unknown,F,F,T,F,desktop,Unknown
