TransactionID,isFraud,TransactionAmt,ProductCD,card4,card6,addr1,addr2,transaction_date,timestamp,currency,country_code,merchant_category,settlement_status,transaction_type
3019359,0,57.95,W,visa,debit,299.0,87.0,2023-10-27,2023-10-27 12:14:51,EUR,US,crypto,settled,purchase
3045845,0,196.0,W,mastercard,debit,123.0,87.0,2023-11-05,2023-11-05 13:02:30,EUR,US,crypto,settled,purchase
3457004,0,57.95,W,visa,debit,337.0,87.0,2023-12-11,2023-12-11 23:07:19,USD,KE,digital_goods,settled,purchase
3001847,0,153.42,W,visa,debit,325.0,87.0,2023-12-16,2023-12-16 16:48:21,USD,GB,crypto,settled,purchase
3216745,0,117.0,W,mastercard,debit,299.0,87.0,2023-12-19,2023-12-19 08:30:30,USD,US,crypto,settled,purchase
3459348,0,20.534,C,visa,debit,,,2023-11-12,2023-11-12 22:31:55,USD,US,retail,declined,purchase
3242138,0,100.0,R,discover,credit,330.0,87.0,2023-12-27,2023-12-27 14:38:49,EUR,US,digital_goods,settled,purchase
3055127,0,20.0,H,visa,debit,143.0,87.0,2023-10-07,2023-10-07 05:06:01,USD,ET,digital_goods,settled,purchase
3361039,0,302.5,W,mastercard,debit,299.0,87.0,2023-11-02,2023-11-02 20:00:12,USD,GB,travel,settled,purchase
3157507,0,50.0,H,visa,debit,476.0,87.0,2023-12-20,2023-12-20 21:16:24,EUR,DE,crypto,settled,purchase
3141080,0,34.0,W,visa,debit,204.0,87.0,2023-11-07,2023-11-07 13:55:07,USD,US,gambling,settled,purchase
3374066,0,35.044,C,mastercard,debit,,,2023-10-29,2023-10-29 22:18:25,USD,GB,gambling,settled,purchase
3514758,0,117.0,W,mastercard,debit,498.0,87.0,2023-11-11,2023-11-11 17:58:18,USD,CA,digital_goods,declined,purchase
3054942,0,103.92,R,visa,debit,269.0,87.0,2023-12-11,2023-12-11 21:22:10,ETB,US,crypto,settled,purchase
3316463,0,77.0,W,visa,debit,264.0,87.0,2023-11-23,2023-11-23 06:46:12,EUR,FR,retail,settled,purchase
3041547,0,232.46,W,visa,debit,315.0,87.0,2023-12-06,2023-12-06 12:38:06,USD,US,atm,pending,purchase
3356225,0,80.721,C,mastercard,credit,,,2023-11-11,2023-11-11 10:37:02,USD,US,retail,settled,purchase
3143483,0,94.95,W,mastercard,credit,203.0,87.0,2023-10-23,2023-10-23 21:44:42,USD,NG,digital_goods,settled,purchase
3401566,0,15.105,C,visa,debit,,,2023-10-14,2023-10-14 00:38:37,USD,ET,travel,settled,purchase
3510554,0,39.0,W,visa,debit,143.0,87.0,2023-10-31,2023-10-31 18:15:54,GBP,FR,atm,settled,purchase
3261551,0,18.95,W,visa,debit,310.0,87.0,2023-12-15,2023-12-15 14:07:17,USD,NG,retail,settled,purchase
3326799,0,75.0,S,visa,debit,441.0,87.0,2023-11-18,2023-11-18 00:43:32,EUR,GB,crypto,settled,purchase
3420279,0,335.0,W,visa,debit,157.0,87.0,2023-10-01,2023-10-01 00:00:06,USD,US,retail,settled,purchase
3435822,0,226.0,W,visa,debit,264.0,87.0,2023-10-09,2023-10-09 06:43:22,ETB,GB,retail,settled,purchase
3031224,0,330.63,W,visa,debit,299.0,87.0,2023-11-27,2023-11-27 00:00:31,NGN,US,atm,settled,purchase
3155162,0,68.5,W,mastercard,credit,184.0,87.0,2023-11-15,2023-11-15 16:28:17,GBP,NG,retail,settled,purchase
3404744,0,52.807,C,visa,debit,,,2023-11-29,2023-11-29 22:53:09,GBP,ET,retail,settled,purchase
3270936,0,72.504,C,visa,credit,,,2023-11-10,2023-11-10 00:25:25,USD,NG,retail,pending,purchase
3379143,0,35.95,W,visa,debit,330.0,87.0,2023-12-08,2023-12-08 02:54:11,USD,JP,travel,settled,purchase
3295016,0,105.131,C,visa,debit,,,2023-11-22,2023-11-22 01:13:27,USD,US,digital_goods,settled,purchase
3546991,0,49.0,W,visa,credit,181.0,87.0,2023-12-08,2023-12-08 00:15:51,USD,DE,crypto,settled,purchase
3466553,0,107.95,W,visa,debit,330.0,87.0,2023-10-18,2023-10-18 10:24:18,USD,GB,travel,settled,purchase
3089393,0,227.17,W,visa,debit,343.0,87.0,2023-11-20,2023-11-20 00:55:40,GBP,NG,digital_goods,settled,purchase
3094335,0,25.0,H,mastercard,credit,441.0,87.0,2023-12-22,2023-12-22 14:33:58,EUR,FR,digital_goods,settled,purchase
3228682,0,97.95,W,visa,debit,264.0,87.0,2023-10-28,2023-10-28 03:24:08,EUR,US,digital_goods,settled,purchase
3134793,0,59.0,W,visa,debit,272.0,87.0,2023-12-24,2023-12-24 04:37:31,USD,NG,atm,settled,purchase
3285979,0,171.0,W,visa,credit,181.0,87.0,2023-12-13,2023-12-13 16:52:50,USD,ET,crypto,settled,purchase
3241549,0,57.95,W,visa,debit,310.0,87.0,2023-11-07,2023-11-07 19:09:26,USD,DE,gambling,settled,purchase
3061417,0,50.0,H,mastercard,debit,272.0,87.0,2023-10-31,2023-10-31 05:06:58,GBP,FR,digital_goods,settled,purchase
2999226,0,108.95,W,visa,debit,436.0,87.0,2023-10-10,2023-10-10 13:57:59,USD,CA,crypto,settled,purchase
3221746,0,16.615,C,visa,credit,,,2023-10-19,2023-10-19 17:23:32,USD,NG,crypto,settled,purchase
3575264,0,171.0,W,mastercard,debit,498.0,87.0,2023-10-27,2023-10-27 01:32:21,USD,US,crypto,settled,purchase
3185424,1,141.0,W,visa,debit,476.0,87.0,2023-11-06,2023-11-06 08:47:50,USD,GB,atm,settled,purchase
3358188,0,117.0,W,visa,debit,476.0,87.0,2023-12-24,2023-12-24 12:59:59,USD,US,crypto,settled,purchase
3127681,0,30.95,W,mastercard,debit,204.0,87.0,2023-10-07,2023-10-07 10:48:45,USD,JP,digital_goods,settled,purchase
3307563,0,226.0,W,mastercard,credit,272.0,87.0,2023-10-12,2023-10-12 18:08:11,USD,JP,digital_goods,settled,purchase
3198635,0,44.47,W,visa,debit,310.0,87.0,2023-10-04,2023-10-04 00:34:18,GBP,JP,digital_goods,pending,purchase
3330916,0,104.1,W,visa,debit,441.0,87.0,2023-11-12,2023-11-12 13:25:31,EUR,DE,retail,settled,purchase
3372088,0,312.95,W,visa,debit,299.0,87.0,2023-11-02,2023-11-02 20:14:49,EUR,ET,retail,settled,purchase
3278183,0,103.97,W,visa,debit,330.0,87.0,2023-10-04,2023-10-04 13:13:56,ETB,ET,retail,settled,purchase
3198222,0,280.0,W,visa,debit,436.0,87.0,2023-12-26,2023-12-26 04:46:44,EUR,FR,digital_goods,settled,purchase
3258946,0,107.95,W,mastercard,credit,502.0,87.0,2023-10-01,2023-10-01 15:37:24,USD,NG,retail,settled,purchase
3180192,0,77.0,W,visa,debit,225.0,87.0,2023-11-28,2023-11-28 19:44:36,USD,US,digital_goods,settled,purchase
3329335,0,56.5,W,mastercard,debit,181.0,87.0,2023-12-26,2023-12-26 04:36:40,EUR,US,travel,settled,purchase
3555319,0,75.0,H,visa,credit,204.0,87.0,2023-12-16,2023-12-16 09:35:42,NGN,US,crypto,settled,purchase
3270681,0,265.0,W,visa,debit,315.0,87.0,2023-12-10,2023-12-10 21:29:02,EUR,GB,travel,settled,purchase
3127715,0,117.0,W,mastercard,credit,272.0,87.0,2023-11-25,2023-11-25 14:02:44,EUR,FR,retail,settled,purchase
3129096,0,34.0,W,visa,debit,330.0,87.0,2023-11-24,2023-11-24 03:14:42,USD,JP,retail,settled,purchase
3341793,0,26.95,W,visa,debit,330.0,87.0,2023-12-06,2023-12-06 04:34:26,USD,DE,gambling,settled,purchase
3551038,0,92.0,W,mastercard,debit,177.0,87.0,2023-11-16,2023-11-16 16:00:17,USD,KE,travel,declined,purchase
3522680,0,23.239,C,visa,debit,,,2023-10-02,2023-10-02 03:32:00,USD,US,crypto,settled,purchase
3387649,0,46.221,C,visa,debit,,,2023-10-30,2023-10-30 02:20:09,USD,FR,retail,settled,purchase
3475356,0,50.0,H,visa,debit,299.0,87.0,2023-11-28,2023-11-28 10:45:28,USD,FR,retail,settled,purchase
3004868,0,226.0,W,visa,debit,184.0,87.0,2023-11-12,2023-11-12 16:44:30,NGN,GB,retail,settled,purchase
3424626,0,312.95,W,visa,debit,441.0,87.0,2023-12-12,2023-12-12 03:15:01,USD,GB,retail,settled,purchase
3238495,0,171.0,W,visa,debit,327.0,87.0,2023-12-01,2023-12-01 12:13:41,USD,US,retail,settled,purchase
3006633,0,1510.19,W,mastercard,debit,299.0,87.0,2023-10-02,2023-10-02 08:00:19,NGN,NG,gambling,settled,purchase
3143961,0,117.0,W,visa,debit,204.0,87.0,2023-11-08,2023-11-08 07:20:32,USD,JP,travel,settled,purchase
3295664,0,59.0,W,visa,debit,126.0,87.0,2023-11-15,2023-11-15 11:21:03,USD,DE,retail,settled,purchase
3319207,0,440.99,W,visa,credit,315.0,87.0,2023-10-07,2023-10-07 06:17:26,USD,US,retail,settled,purchase
3246186,0,64.47,W,mastercard,debit,204.0,87.0,2023-11-05,2023-11-05 19:59:34,USD,KE,retail,settled,purchase
3077148,0,92.0,W,discover,credit,299.0,87.0,2023-12-02,2023-12-02 13:33:13,ETB,DE,travel,settled,purchase
3092129,0,75.0,R,visa,debit,387.0,87.0,2023-11-05,2023-11-05 09:51:10,EUR,US,retail,declined,purchase
3107629,0,117.32,W,mastercard,debit,204.0,87.0,2023-10-29,2023-10-29 18:24:47,USD,DE,retail,settled,purchase
3026806,0,75.0,H,american express,credit,325.0,87.0,2023-11-15,2023-11-15 05:00:07,USD,US,travel,pending,purchase
3342911,0,50.97,W,mastercard,debit,315.0,87.0,2023-10-16,2023-10-16 07:00:02,USD,FR,digital_goods,pending,purchase
3550110,0,24.95,W,visa,debit,191.0,87.0,2023-12-16,2023-12-16 08:05:15,EUR,DE,digital_goods,settled,purchase
3143437,0,97.0,W,visa,debit,337.0,87.0,2023-10-05,2023-10-05 03:10:06,EUR,US,digital_goods,settled,purchase
3261947,0,107.95,W,mastercard,debit,492.0,87.0,2023-12-11,2023-12-11 19:02:39,USD,DE,retail,settled,purchase
3501290,0,108.95,W,visa,debit,337.0,87.0,2023-11-26,2023-11-26 11:20:13,USD,US,digital_goods,settled,purchase
3088725,0,226.0,W,mastercard,credit,330.0,87.0,2023-12-13,2023-12-13 17:21:55,USD,DE,atm,settled,purchase
3137890,0,67.95,W,visa,debit,184.0,87.0,2023-10-25,2023-10-25 21:20:27,USD,US,digital_goods,settled,purchase
3357788,1,10.392,C,visa,debit,,,2023-10-09,2023-10-09 01:31:51,USD,US,digital_goods,settled,purchase
3105366,0,100.0,R,american express,debit,126.0,87.0,2023-10-06,2023-10-06 05:35:02,USD,US,digital_goods,settled,purchase
3559659,0,59.0,W,visa,debit,204.0,87.0,2023-12-15,2023-12-15 19:11:53,USD,GB,travel,settled,purchase
3549871,0,98.5,W,visa,debit,220.0,87.0,2023-11-06,2023-11-06 07:26:07,EUR,CA,gambling,settled,purchase
3458518,0,34.0,W,visa,debit,272.0,87.0,2023-12-25,2023-12-25 16:14:26,EUR,US,travel,settled,purchase
3047982,0,35.0,H,visa,debit,441.0,87.0,2023-10-13,2023-10-13 16:19:00,ETB,KE,digital_goods,pending,purchase
3152192,0,346.01,W,visa,debit,337.0,87.0,2023-10-17,2023-10-17 17:43:47,USD,US,digital_goods,settled,purchase
3568381,0,120.563,C,visa,debit,,,2023-11-19,2023-11-19 15:04:42,USD,ET,gambling,settled,purchase
3317950,0,107.95,W,mastercard,debit,498.0,87.0,2023-10-10,2023-10-10 08:29:29,USD,FR,digital_goods,settled,purchase
3148890,0,29.5,W,mastercard,debit,272.0,87.0,2023-10-22,2023-10-22 10:08:16,EUR,GB,retail,settled,purchase
3365348,0,55.0,W,visa,debit,204.0,87.0,2023-12-19,2023-12-19 03:53:20,ETB,JP,retail,declined,purchase
3549878,0,48.95,W,visa,debit,327.0,87.0,2023-12-21,2023-12-21 15:06:24,GBP,ET,retail,settled,purchase
3138897,0,40.81,C,mastercard,credit,,,2023-11-23,2023-11-23 19:43:00,USD,GB,retail,settled,purchase
3448052,0,251.95,W,visa,debit,330.0,87.0,2023-10-23,2023-10-23 00:56:36,USD,US,gambling,pending,purchase
2994187,0,59.0,W,visa,debit,204.0,87.0,2023-12-23,2023-12-23 15:37:29,USD,US,digital_goods,pending,purchase
3447692,0,226.0,W,visa,credit,337.0,87.0,2023-12-02,2023-12-02 22:28:40,GBP,US,retail,settled,purchase
3074260,0,59.0,W,visa,debit,123.0,87.0,2023-11-17,2023-11-17 11:19:04,ETB,GB,digital_goods,settled,purchase
12476800,0,57.95,W,visa,debit,269.0,87.0,2023-09-14,2023-09-14 00:00:00,ETB,US,travel,settled,purchase
3151662,0,25.95,W,mastercard,debit,441.0,87.0,2023-10-30,2023-10-30 14:53:53,USD,US,digital_goods,settled,purchase
3405430,0,117.0,W,visa,debit,204.0,87.0,2023-12-26,2023-12-26 17:03:36,GBP,FR,retail,settled,purchase
3037463,0,35.95,W,visa,debit,337.0,87.0,2023-10-14,2023-10-14 08:00:10,GBP,CA,crypto,settled,purchase
2996628,0,200.0,H,visa,credit,299.0,87.0,2023-10-16,2023-10-16 10:16:49,USD,GB,travel,settled,purchase
3000232,0,50.0,W,mastercard,debit,264.0,87.0,2023-12-10,2023-12-10 01:14:34,USD,GB,atm,settled,purchase
3184427,0,117.0,W,visa,debit,231.0,87.0,2023-11-29,2023-11-29 05:39:14,ETB,US,digital_goods,declined,purchase
3114080,1,200.0,S,visa,credit,330.0,87.0,2023-12-23,2023-12-23 08:41:00,USD,NG,digital_goods,settled,purchase
3442714,0,468.95,W,mastercard,credit,272.0,87.0,2023-10-24,2023-10-24 06:33:22,GBP,US,crypto,settled,purchase
3235356,0,107.95,W,visa,debit,177.0,87.0,2023-11-26,2023-11-26 17:28:33,GBP,US,atm,settled,purchase
3038859,0,59.0,W,visa,debit,441.0,87.0,2023-10-08,2023-10-08 09:50:35,USD,US,travel,settled,purchase
3447617,0,38.82,W,visa,debit,325.0,87.0,2023-11-04,2023-11-04 23:02:10,EUR,FR,gambling,settled,purchase
3407530,0,209.95,W,visa,debit,485.0,87.0,2023-10-19,2023-10-19 15:30:44,USD,US,digital_goods,settled,purchase
3389607,0,45.33,C,visa,credit,,,2023-12-19,2023-12-19 19:16:15,EUR,FR,retail,pending,purchase
3329180,0,77.0,W,visa,debit,324.0,87.0,2023-10-18,2023-10-18 01:01:34,GBP,US,digital_goods,settled,purchase
3407149,0,311.95,W,mastercard,credit,143.0,87.0,2023-10-27,2023-10-27 04:16:09,USD,ET,digital_goods,settled,purchase
3456463,0,117.0,W,visa,debit,315.0,87.0,2023-10-29,2023-10-29 07:36:44,USD,US,digital_goods,settled,purchase
3146810,0,150.0,W,mastercard,debit,143.0,87.0,2023-11-22,2023-11-22 19:30:51,USD,US,digital_goods,settled,purchase
3257102,0,161.321,C,visa,credit,,,2023-10-01,2023-10-01 22:21:56,ETB,NG,digital_goods,settled,purchase
3046299,0,25.0,R,mastercard,debit,299.0,87.0,2023-11-03,2023-11-03 21:03:25,USD,GB,retail,settled,purchase
3100292,0,31.0,W,mastercard,debit,226.0,87.0,2023-10-26,2023-10-26 20:13:08,EUR,US,crypto,settled,purchase
3464560,0,6.763,C,mastercard,debit,,,2023-10-29,2023-10-29 01:23:49,USD,JP,gambling,settled,purchase
3427510,0,994.0,W,visa,credit,325.0,87.0,2023-10-06,2023-10-06 00:56:28,GBP,GB,digital_goods,declined,purchase
3239550,0,305.97,W,mastercard,debit,494.0,87.0,2023-12-01,2023-12-01 12:38:45,USD,KE,retail,settled,purchase
3263678,0,57.95,W,visa,debit,264.0,87.0,2023-12-24,2023-12-24 22:46:57,EUR,US,travel,settled,purchase
3300560,0,15.0,S,mastercard,debit,184.0,87.0,2023-10-04,2023-10-04 12:09:41,ETB,DE,digital_goods,settled,purchase
3127451,0,126.95,W,visa,credit,315.0,87.0,2023-12-30,2023-12-30 04:17:30,USD,JP,travel,settled,purchase
3412842,0,335.0,W,mastercard,credit,184.0,87.0,2023-10-17,2023-10-17 23:15:23,ETB,FR,digital_goods,settled,purchase
3032986,0,171.0,W,discover,credit,264.0,87.0,2023-12-22,2023-12-22 02:36:18,USD,DE,retail,settled,purchase
3276883,0,201.0,W,mastercard,credit,126.0,87.0,2023-12-07,2023-12-07 06:06:49,USD,JP,gambling,settled,purchase
3324440,0,150.0,R,american express,credit,299.0,87.0,2023-10-19,2023-10-19 07:45:50,USD,JP,retail,settled,purchase
3297109,0,107.95,W,mastercard,debit,264.0,87.0,2023-12-05,2023-12-05 15:30:30,EUR,US,retail,settled,purchase
3417177,0,59.0,W,mastercard,debit,123.0,87.0,2023-10-29,2023-10-29 22:42:50,USD,CA,digital_goods,settled,purchase
3411941,0,30.95,W,mastercard,debit,264.0,87.0,2023-10-18,2023-10-18 12:43:09,NGN,GB,digital_goods,settled,purchase
3062154,0,25.0,H,visa,credit,337.0,87.0,2023-12-28,2023-12-28 08:57:37,EUR,KE,crypto,settled,purchase
3102085,0,150.0,R,mastercard,debit,231.0,87.0,2023-11-24,2023-11-24 11:44:34,EUR,US,retail,settled,purchase
3121342,0,117.0,W,mastercard,debit,191.0,87.0,2023-10-23,2023-10-23 11:24:55,NGN,JP,crypto,settled,purchase
3312074,0,83.5,W,visa,debit,299.0,87.0,2023-10-22,2023-10-22 10:15:47,USD,US,travel,settled,purchase
3414305,0,117.0,W,mastercard,debit,387.0,87.0,2023-10-06,2023-10-06 06:05:00,NGN,US,travel,settled,purchase
12450349,0,60.619,C,mastercard,debit,,,2023-09-19,2023-09-19 00:00:00,USD,ET,retail,settled,purchase
3353526,1,209.0,W,visa,debit,126.0,87.0,2023-12-04,2023-12-04 05:36:09,EUR,NG,gambling,settled,purchase
3323191,0,87.95,W,visa,debit,325.0,87.0,2023-12-16,2023-12-16 20:02:06,USD,US,crypto,settled,purchase
3135075,0,90.627,C,mastercard,credit,,,2023-10-28,2023-10-28 14:14:02,USD,GB,travel,settled,purchase
3388986,0,107.95,W,mastercard,debit,310.0,87.0,2023-12-30,2023-12-30 06:54:08,USD,NG,retail,settled,purchase
3224355,0,29.0,W,visa,debit,337.0,87.0,2023-10-05,2023-10-05 11:55:00,USD,KE,crypto,settled,purchase
3229167,0,46.523,C,mastercard,debit,,,2023-11-09,2023-11-09 01:54:26,USD,CA,crypto,settled,purchase
3245653,0,250.0,R,visa,credit,143.0,87.0,2023-11-07,2023-11-07 22:16:00,USD,US,digital_goods,settled,purchase
3074950,0,125.0,R,visa,credit,315.0,87.0,2023-11-24,2023-11-24 01:14:34,ETB,JP,travel,settled,purchase
3342303,0,171.0,W,visa,debit,494.0,87.0,2023-11-20,2023-11-20 21:58:34,USD,US,retail,settled,purchase
3065875,0,1000.0,R,mastercard,credit,343.0,87.0,2023-11-16,2023-11-16 05:32:47,USD,FR,crypto,settled,purchase
3383300,0,53.895,C,mastercard,debit,,,2023-10-21,2023-10-21 04:49:54,GBP,GB,retail,settled,purchase
3088478,0,50.0,H,mastercard,debit,184.0,87.0,2023-12-06,2023-12-06 21:47:15,USD,FR,digital_goods,declined,purchase
3016947,0,15.0,S,discover,credit,123.0,87.0,2023-10-31,2023-10-31 00:20:03,EUR,FR,digital_goods,settled,purchase
3009377,0,92.0,W,mastercard,debit,181.0,87.0,2023-11-23,2023-11-23 12:12:50,USD,JP,retail,settled,purchase
3377947,0,107.0,W,visa,debit,126.0,87.0,2023-12-29,2023-12-29 05:36:33,EUR,NG,digital_goods,settled,purchase
3522090,0,215.94,W,mastercard,debit,269.0,87.0,2023-10-31,2023-10-31 09:57:57,EUR,JP,digital_goods,settled,purchase
3006098,0,40.0,W,visa,debit,184.0,87.0,2023-11-18,2023-11-18 20:00:52,ETB,NG,retail,settled,purchase
3235794,0,171.0,W,mastercard,debit,325.0,87.0,2023-11-06,2023-11-06 22:05:03,EUR,US,digital_goods,settled,purchase
3381430,0,131.112,C,visa,credit,,,2023-11-03,2023-11-03 17:24:39,EUR,CA,atm,settled,purchase
3458988,0,57.95,W,mastercard,debit,330.0,87.0,2023-12-16,2023-12-16 04:39:38,USD,US,retail,settled,purchase
3511088,0,280.0,W,mastercard,credit,204.0,87.0,2023-11-08,2023-11-08 12:12:46,NGN,US,retail,settled,purchase
2998869,0,57.95,W,visa,debit,325.0,87.0,2023-12-02,2023-12-02 01:14:18,NGN,DE,digital_goods,settled,purchase
3169582,0,171.0,W,mastercard,debit,315.0,87.0,2023-11-22,2023-11-22 11:41:02,EUR,FR,travel,settled,purchase
3088963,0,75.0,H,visa,debit,337.0,87.0,2023-11-23,2023-11-23 04:19:13,USD,FR,travel,settled,purchase
3077004,0,171.0,W,visa,credit,191.0,87.0,2023-10-18,2023-10-18 08:09:04,EUR,CA,retail,settled,purchase
3188252,0,19.705,C,visa,debit,,,2023-12-21,2023-12-21 13:10:38,USD,CA,retail,settled,purchase
3152627,0,445.0,W,mastercard,credit,184.0,87.0,2023-10-04,2023-10-04 19:59:49,USD,CA,crypto,settled,purchase
3220293,0,49.0,W,mastercard,debit,204.0,87.0,2023-10-23,2023-10-23 21:08:41,USD,US,gambling,settled,purchase
3234874,0,47.95,W,visa,debit,315.0,87.0,2023-12-19,2023-12-19 19:58:02,EUR,DE,gambling,pending,purchase
3240793,1,36.494,C,mastercard,credit,,,2023-12-20,2023-12-20 10:29:09,ETB,GB,digital_goods,settled,purchase
3464311,0,378.0,W,visa,debit,299.0,87.0,2023-12-25,2023-12-25 08:45:04,USD,GB,retail,settled,purchase
3313170,0,140.5,W,visa,debit,225.0,87.0,2023-10-28,2023-10-28 20:48:14,USD,GB,digital_goods,settled,purchase
3222079,0,39.0,W,visa,debit,384.0,87.0,2023-10-02,2023-10-02 07:52:14,USD,KE,crypto,settled,purchase
3546948,0,47.95,W,visa,debit,264.0,87.0,2023-12-26,2023-12-26 01:19:18,ETB,JP,retail,settled,purchase
3109790,0,179.97,W,visa,debit,420.0,87.0,2023-12-16,2023-12-16 13:51:52,GBP,FR,retail,settled,purchase
3402122,0,107.95,W,mastercard,debit,315.0,87.0,2023-10-13,2023-10-13 06:45:31,USD,US,digital_goods,declined,purchase
3464224,0,117.0,W,mastercard,debit,315.0,87.0,2023-10-29,2023-10-29 22:53:45,EUR,US,retail,settled,purchase
3028145,0,100.0,R,visa,debit,264.0,87.0,2023-12-24,2023-12-24 09:36:33,USD,GB,crypto,settled,purchase
3168906,0,57.95,W,visa,debit,315.0,87.0,2023-11-25,2023-11-25 09:12:34,EUR,KE,gambling,settled,purchase
3210024,0,25.437,C,visa,debit,,,2023-12-03,2023-12-03 00:57:13,NGN,CA,retail,declined,purchase
3553684,0,48.95,W,visa,debit,110.0,87.0,2023-10-14,2023-10-14 04:16:14,USD,US,digital_goods,settled,purchase
3228519,0,34.0,W,mastercard,debit,337.0,87.0,2023-10-26,2023-10-26 05:22:22,GBP,US,digital_goods,settled,purchase
3563451,1,35.0,S,mastercard,debit,485.0,87.0,2023-10-17,2023-10-17 06:39:20,EUR,NG,crypto,settled,purchase
3315204,0,171.0,W,visa,debit,327.0,87.0,2023-11-26,2023-11-26 08:15:57,NGN,US,digital_goods,settled,purchase
3568553,0,53.95,W,mastercard,debit,181.0,87.0,2023-12-06,2023-12-06 06:14:12,USD,CA,retail,settled,purchase
3177517,0,59.95,W,visa,debit,191.0,87.0,2023-11-25,2023-11-25 21:45:23,USD,NG,travel,settled,purchase
3374144,0,58.95,W,mastercard,debit,315.0,87.0,2023-11-25,2023-11-25 09:49:59,USD,GB,digital_goods,settled,purchase
3156338,0,29.0,W,mastercard,debit,299.0,87.0,2023-12-03,2023-12-03 22:06:50,USD,US,digital_goods,pending,purchase
3292018,0,47.95,W,visa,debit,253.0,87.0,2023-12-06,2023-12-06 12:14:17,USD,DE,crypto,settled,purchase
3155837,0,317.5,W,mastercard,credit,325.0,87.0,2023-11-11,2023-11-11 00:50:16,GBP,US,travel,settled,purchase
3350062,0,117.0,W,visa,debit,181.0,87.0,2023-11-26,2023-11-26 03:22:55,USD,US,atm,declined,purchase
3382253,0,300.0,W,visa,debit,512.0,87.0,2023-11-03,2023-11-03 17:03:29,USD,KE,gambling,settled,purchase
3433553,0,54.0,W,mastercard,debit,330.0,87.0,2023-12-03,2023-12-03 19:20:13,USD,US,digital_goods,settled,purchase
3345964,0,141.0,W,visa,debit,203.0,87.0,2023-11-21,2023-11-21 01:01:09,ETB,US,travel,settled,purchase
3223670,0,32.063,C,mastercard,credit,,,2023-11-01,2023-11-01 18:22:34,USD,GB,digital_goods,settled,purchase
3358168,0,150.0,R,mastercard,credit,204.0,87.0,2023-10-18,2023-10-18 01:48:07,USD,US,retail,settled,purchase
3210281,1,117.0,W,visa,credit,204.0,87.0,2023-12-26,2023-12-26 11:31:27,NGN,CA,digital_goods,settled,purchase
3495758,0,65.415,C,visa,credit,,,2023-10-17,2023-10-17 06:49:08,USD,JP,retail,settled,purchase
3225000,0,280.0,W,visa,debit,204.0,87.0,2023-10-23,2023-10-23 19:22:00,USD,DE,retail,settled,purchase
3057427,0,67.95,W,visa,debit,310.0,87.0,2023-11-18,2023-11-18 01:24:30,NGN,GB,travel,settled,purchase
3091401,0,34.0,W,visa,debit,469.0,87.0,2023-12-04,2023-12-04 22:23:58,EUR,JP,retail,declined,purchase
3499255,0,57.95,W,visa,debit,220.0,87.0,2023-11-14,2023-11-14 09:38:48,GBP,US,crypto,settled,purchase
3264097,0,59.0,W,visa,debit,264.0,87.0,2023-10-10,2023-10-10 14:59:24,EUR,US,travel,settled,purchase
3205808,0,55.96,W,visa,debit,204.0,87.0,2023-10-09,2023-10-09 22:07:37,NGN,GB,digital_goods,settled,purchase
3329064,0,39.0,W,mastercard,debit,264.0,87.0,2023-12-12,2023-12-12 14:52:17,USD,GB,crypto,settled,purchase
3249039,0,54.5,W,visa,debit,325.0,87.0,2023-12-12,2023-12-12 11:31:14,USD,US,digital_goods,settled,purchase
3406484,0,209.95,W,visa,debit,502.0,87.0,2023-11-18,2023-11-18 20:54:12,USD,CA,gambling,settled,purchase
3519163,0,2.661,C,visa,debit,,,2023-11-11,2023-11-11 08:40:10,EUR,ET,digital_goods,settled,purchase
3511787,0,26.0,W,visa,debit,191.0,87.0,2023-12-15,2023-12-15 03:18:21,NGN,US,atm,declined,purchase
3024621,0,47.95,W,mastercard,debit,264.0,87.0,2023-10-06,2023-10-06 08:58:44,NGN,JP,atm,pending,purchase
3270138,0,42.95,W,visa,debit,191.0,87.0,2023-12-09,2023-12-09 02:25:36,USD,GB,retail,settled,purchase
3488348,0,117.0,W,visa,debit,310.0,87.0,2023-10-20,2023-10-20 05:35:57,USD,FR,digital_goods,settled,purchase
3318154,0,43.95,W,visa,debit,299.0,87.0,2023-12-19,2023-12-19 03:40:04,EUR,ET,travel,settled,purchase
3226950,0,59.0,W,visa,debit,191.0,87.0,2023-11-21,2023-11-21 05:29:08,GBP,CA,digital_goods,settled,purchase
3531939,0,30.95,W,mastercard,debit,476.0,87.0,2023-10-05,2023-10-05 01:32:19,EUR,US,retail,declined,purchase
3196865,0,49.0,W,visa,debit,184.0,87.0,2023-12-02,2023-12-02 01:30:39,GBP,GB,gambling,settled,purchase
3126379,0,205.95,W,mastercard,debit,494.0,87.0,2023-12-15,2023-12-15 01:07:58,USD,US,retail,settled,purchase
3197634,0,57.95,W,visa,debit,126.0,87.0,2023-10-17,2023-10-17 00:04:26,EUR,US,travel,settled,purchase
3475397,0,57.95,W,visa,debit,330.0,87.0,2023-10-01,2023-10-01 09:49:30,USD,GB,digital_goods,settled,purchase
3035379,0,117.0,W,visa,debit,272.0,87.0,2023-12-14,2023-12-14 05:22:00,GBP,US,travel,pending,purchase
3187358,0,1117.87,W,visa,credit,299.0,87.0,2023-10-29,2023-10-29 01:30:43,USD,CA,digital_goods,settled,purchase
